,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
334,-10.0,2.0,-11.0,-12.0,7.0,-40.0,-3.0,-5.0,2.0,8.0,2.0,0.0,1.0,48.0,12.0,12.0,-4.0,-6.0,-2.0,-3.0,-16.0,-30.0,-6.0,-19.0,-5.0,-2.0,-5.0,-2.0,8.0,42.0,2.0,-10.0,-3.0,-5.0,3.0,2.0,-19.0,-85.0,-23.0,0.0,28.0,-3.0,2.0,2.0,4.0,33.0,12.0,11.0,-1.0,5.0,0.0,-3.0,6.0,-10.0,-9.0,-7.0,2.0,-1.0,-2.0,-2.0,5.0,13.0,9.0,5.0,3
1854,-6.0,-1.0,1.0,3.0,9.0,6.0,-1.0,-4.0,-9.0,-1.0,-2.0,-3.0,-3.0,1.0,-1.0,-3.0,-16.0,-1.0,2.0,4.0,7.0,-10.0,-3.0,-12.0,11.0,-2.0,-3.0,-2.0,-18.0,-11.0,4.0,-6.0,-2.0,4.0,1.0,2.0,-6.0,12.0,2.0,8.0,-1.0,-1.0,-1.0,-3.0,-1.0,1.0,-2.0,-5.0,-6.0,1.0,0.0,-1.0,4.0,46.0,8.0,5.0,-3.0,-2.0,-1.0,-2.0,7.0,-17.0,-9.0,-5.0,3
2273,1.0,-1.0,-1.0,-2.0,-6.0,-20.0,-1.0,1.0,-1.0,-1.0,-3.0,-1.0,3.0,9.0,-2.0,0.0,-13.0,-8.0,-5.0,-3.0,15.0,0.0,-14.0,-15.0,26.0,6.0,7.0,7.0,-5.0,16.0,14.0,38.0,2.0,3.0,2.0,1.0,-17.0,-17.0,-2.0,-2.0,-3.0,0.0,-1.0,-3.0,3.0,2.0,-2.0,2.0,4.0,1.0,-1.0,1.0,12.0,-5.0,-4.0,-1.0,-10.0,-3.0,-3.0,-4.0,-18.0,-31.0,-3.0,-10.0,3
2298,-3.0,0.0,2.0,2.0,-1.0,11.0,7.0,2.0,3.0,3.0,3.0,1.0,-10.0,-7.0,-1.0,0.0,8.0,-2.0,-3.0,-5.0,3.0,9.0,-3.0,2.0,1.0,2.0,1.0,4.0,27.0,14.0,-1.0,1.0,-7.0,-2.0,-3.0,-3.0,-4.0,-24.0,-7.0,-7.0,6.0,2.0,2.0,4.0,-5.0,36.0,13.0,5.0,-7.0,-3.0,-3.0,2.0,9.0,-6.0,-12.0,-3.0,3.0,-1.0,-2.0,-3.0,-15.0,-16.0,6.0,5.0,3
1398,-4.0,-4.0,-6.0,-9.0,-11.0,18.0,3.0,15.0,-6.0,-4.0,-2.0,3.0,18.0,-29.0,3.0,-1.0,5.0,0.0,-3.0,-2.0,-9.0,9.0,-3.0,-7.0,-2.0,-2.0,1.0,-6.0,-13.0,-4.0,-8.0,-10.0,7.0,1.0,1.0,4.0,-7.0,2.0,-3.0,3.0,-8.0,-9.0,-9.0,-14.0,-3.0,-34.0,0.0,-12.0,7.0,1.0,3.0,7.0,11.0,92.0,0.0,4.0,3.0,5.0,7.0,12.0,-8.0,6.0,14.0,7.0,3
1859,0.0,-1.0,-3.0,-5.0,-8.0,-28.0,-4.0,2.0,-3.0,0.0,-2.0,-2.0,-3.0,-5.0,0.0,-3.0,2.0,-5.0,-4.0,-5.0,4.0,-15.0,-9.0,-4.0,-2.0,1.0,0.0,3.0,4.0,38.0,10.0,-5.0,0.0,1.0,2.0,2.0,-9.0,-9.0,-1.0,23.0,1.0,0.0,2.0,-1.0,0.0,8.0,-1.0,2.0,-5.0,1.0,2.0,-1.0,0.0,24.0,2.0,1.0,0.0,-1.0,-4.0,-5.0,-7.0,-27.0,-9.0,0.0,3
892,12.0,21.0,10.0,17.0,-14.0,-14.0,-14.0,-20.0,-8.0,-9.0,-1.0,-7.0,17.0,67.0,26.0,30.0,-17.0,-3.0,7.0,25.0,1.0,-3.0,-16.0,-10.0,-2.0,-4.0,3.0,10.0,-7.0,-2.0,22.0,7.0,-3.0,4.0,-7.0,-44.0,7.0,9.0,7.0,8.0,-3.0,-1.0,-2.0,6.0,-9.0,-15.0,-12.0,-41.0,11.0,-1.0,-3.0,-15.0,9.0,-43.0,10.0,-10.0,-7.0,2.0,7.0,-5.0,-37.0,-18.0,0.0,33.0,3
2556,-3.0,-3.0,0.0,0.0,27.0,31.0,2.0,-3.0,-2.0,-1.0,-1.0,-1.0,-1.0,-39.0,-11.0,-9.0,-4.0,0.0,-3.0,-1.0,-16.0,-8.0,3.0,-2.0,-11.0,-2.0,-2.0,2.0,2.0,23.0,0.0,2.0,1.0,0.0,-1.0,0.0,9.0,14.0,4.0,-10.0,4.0,-3.0,-4.0,-6.0,20.0,11.0,5.0,-15.0,9.0,4.0,1.0,-2.0,-41.0,-63.0,-12.0,23.0,-3.0,-1.0,-1.0,-1.0,11.0,32.0,0.0,4.0,3
1019,10.0,-2.0,-2.0,-17.0,-15.0,17.0,19.0,10.0,-50.0,-4.0,-1.0,4.0,3.0,15.0,9.0,12.0,-11.0,8.0,1.0,-1.0,1.0,20.0,-9.0,-14.0,-8.0,15.0,7.0,20.0,2.0,31.0,9.0,-18.0,17.0,4.0,6.0,19.0,-27.0,21.0,-8.0,48.0,1.0,2.0,4.0,14.0,69.0,39.0,40.0,-6.0,-1.0,-2.0,-13.0,-61.0,-32.0,1.0,0.0,-17.0,10.0,-9.0,-5.0,4.0,-12.0,47.0,-11.0,-5.0,3
737,-14.0,-3.0,0.0,-2.0,4.0,32.0,-6.0,-2.0,-2.0,3.0,6.0,4.0,-11.0,-52.0,6.0,-6.0,5.0,4.0,2.0,-2.0,3.0,37.0,9.0,7.0,-8.0,3.0,3.0,4.0,11.0,1.0,-2.0,2.0,6.0,-1.0,-7.0,-6.0,-6.0,19.0,-9.0,-19.0,1.0,-1.0,-1.0,-2.0,-2.0,8.0,0.0,-2.0,6.0,2.0,0.0,2.0,-18.0,-51.0,2.0,19.0,-2.0,-5.0,-4.0,-3.0,4.0,-1.0,-9.0,-23.0,3
2257,1.0,-1.0,-1.0,0.0,33.0,25.0,4.0,-4.0,-5.0,-3.0,-3.0,-3.0,-28.0,4.0,-3.0,5.0,3.0,0.0,-1.0,0.0,29.0,-11.0,-3.0,-4.0,-8.0,-2.0,-3.0,-2.0,-20.0,-5.0,-4.0,-1.0,-3.0,2.0,-2.0,-2.0,-29.0,-32.0,-1.0,3.0,5.0,-5.0,-2.0,-2.0,23.0,22.0,4.0,-7.0,4.0,0.0,1.0,-1.0,17.0,5.0,-2.0,2.0,-11.0,-1.0,-1.0,-4.0,-6.0,-40.0,-7.0,-9.0,3
1710,-17.0,-2.0,-3.0,-4.0,-2.0,-15.0,-11.0,-9.0,8.0,2.0,0.0,1.0,-2.0,17.0,-1.0,-4.0,1.0,-1.0,-2.0,1.0,7.0,21.0,2.0,4.0,2.0,-2.0,-2.0,-2.0,21.0,32.0,8.0,0.0,6.0,1.0,3.0,-1.0,-17.0,-35.0,0.0,1.0,3.0,-1.0,-4.0,-4.0,-6.0,-25.0,-10.0,-8.0,-2.0,1.0,0.0,2.0,24.0,62.0,6.0,0.0,-2.0,-3.0,-2.0,3.0,-6.0,7.0,1.0,-1.0,3
2018,2.0,-3.0,-6.0,-8.0,-24.0,-61.0,-10.0,-5.0,15.0,7.0,8.0,3.0,2.0,86.0,4.0,6.0,-12.0,2.0,1.0,3.0,13.0,6.0,19.0,-9.0,20.0,-4.0,-7.0,-3.0,30.0,31.0,-5.0,-1.0,-7.0,2.0,5.0,3.0,-40.0,-20.0,8.0,40.0,-6.0,1.0,-2.0,-3.0,-9.0,-11.0,0.0,0.0,-9.0,-3.0,0.0,3.0,36.0,34.0,-11.0,-2.0,20.0,2.0,1.0,-2.0,-27.0,-35.0,-3.0,5.0,3
2216,-3.0,-2.0,-3.0,-2.0,11.0,2.0,-3.0,-2.0,1.0,-3.0,0.0,-4.0,6.0,-27.0,-2.0,1.0,0.0,-1.0,-2.0,-2.0,-32.0,-35.0,4.0,0.0,2.0,-4.0,-4.0,-3.0,-20.0,-31.0,-10.0,2.0,-11.0,0.0,-2.0,-1.0,13.0,1.0,1.0,-16.0,1.0,-1.0,-1.0,1.0,-4.0,-27.0,-13.0,-14.0,-1.0,-1.0,-1.0,1.0,32.0,80.0,11.0,29.0,7.0,1.0,5.0,5.0,-1.0,17.0,4.0,3.0,3
2392,-6.0,-2.0,-3.0,-4.0,9.0,15.0,-4.0,2.0,7.0,2.0,3.0,4.0,12.0,46.0,2.0,3.0,-6.0,-1.0,-2.0,0.0,14.0,-1.0,-3.0,-3.0,-4.0,-1.0,-1.0,-1.0,-31.0,-29.0,-10.0,-12.0,3.0,0.0,2.0,3.0,1.0,35.0,12.0,3.0,1.0,-5.0,-2.0,-5.0,4.0,-31.0,-9.0,0.0,0.0,1.0,3.0,3.0,-3.0,15.0,-3.0,-2.0,0.0,-2.0,-1.0,1.0,14.0,18.0,8.0,11.0,3
2087,-4.0,-3.0,-3.0,-5.0,9.0,5.0,-1.0,-6.0,1.0,-1.0,-3.0,-5.0,-3.0,-18.0,-6.0,6.0,-9.0,-3.0,-5.0,0.0,0.0,-41.0,-10.0,-8.0,1.0,0.0,0.0,7.0,30.0,67.0,9.0,-5.0,-7.0,-2.0,-2.0,-9.0,-66.0,-96.0,-13.0,4.0,3.0,2.0,0.0,0.0,16.0,0.0,2.0,1.0,-2.0,1.0,4.0,8.0,-1.0,33.0,9.0,-6.0,-2.0,1.0,2.0,-1.0,-3.0,39.0,7.0,-9.0,3
950,-6.0,-7.0,-3.0,4.0,-6.0,-31.0,-25.0,-8.0,-3.0,-3.0,2.0,3.0,4.0,24.0,23.0,-1.0,9.0,-3.0,-6.0,-10.0,2.0,-35.0,-1.0,0.0,-35.0,-2.0,0.0,11.0,46.0,65.0,32.0,13.0,4.0,6.0,10.0,17.0,-38.0,6.0,5.0,17.0,1.0,-2.0,-7.0,-10.0,8.0,-5.0,1.0,-13.0,6.0,6.0,4.0,21.0,25.0,-17.0,-20.0,2.0,3.0,-8.0,-4.0,-19.0,-24.0,-11.0,4.0,-28.0,3
240,8.0,-1.0,0.0,-5.0,1.0,-14.0,-7.0,-12.0,-8.0,0.0,3.0,4.0,9.0,13.0,8.0,-2.0,-4.0,1.0,1.0,-2.0,1.0,5.0,-13.0,1.0,0.0,-2.0,-4.0,-1.0,-9.0,29.0,6.0,1.0,-5.0,-1.0,-1.0,0.0,-4.0,2.0,0.0,3.0,20.0,2.0,-2.0,-1.0,8.0,-22.0,-3.0,7.0,10.0,-3.0,-2.0,-1.0,15.0,-7.0,5.0,4.0,-2.0,2.0,5.0,7.0,18.0,62.0,5.0,-1.0,3
2375,1.0,-1.0,-3.0,-2.0,-11.0,-7.0,-3.0,0.0,7.0,-3.0,-6.0,-6.0,10.0,5.0,-7.0,-7.0,3.0,-3.0,0.0,3.0,1.0,-1.0,-5.0,-14.0,-1.0,0.0,1.0,-3.0,9.0,1.0,7.0,6.0,-14.0,-4.0,-1.0,0.0,-5.0,-9.0,-3.0,-8.0,15.0,2.0,0.0,-2.0,-25.0,-16.0,-5.0,3.0,1.0,-2.0,-4.0,-2.0,19.0,34.0,-4.0,6.0,-1.0,1.0,-2.0,-5.0,-8.0,-22.0,-1.0,-9.0,3
1887,3.0,-2.0,-1.0,-2.0,-11.0,-9.0,-1.0,-8.0,-1.0,1.0,0.0,4.0,27.0,41.0,0.0,4.0,3.0,1.0,-1.0,-1.0,-18.0,-16.0,2.0,-3.0,-7.0,-4.0,-3.0,-2.0,-15.0,-25.0,-3.0,6.0,3.0,-3.0,0.0,0.0,-1.0,-19.0,-4.0,-9.0,-5.0,-2.0,-2.0,-2.0,-7.0,-20.0,-3.0,4.0,-5.0,0.0,3.0,1.0,14.0,61.0,4.0,-19.0,12.0,-1.0,-4.0,0.0,1.0,-11.0,5.0,21.0,3
59,-16.0,-2.0,-3.0,-1.0,-1.0,8.0,-3.0,-8.0,7.0,1.0,-2.0,1.0,22.0,-18.0,-12.0,13.0,-2.0,0.0,1.0,6.0,-10.0,38.0,11.0,4.0,-23.0,-1.0,3.0,4.0,21.0,15.0,-7.0,-10.0,11.0,-2.0,2.0,0.0,10.0,32.0,6.0,9.0,-15.0,-9.0,-6.0,-8.0,-5.0,16.0,-5.0,-13.0,12.0,3.0,1.0,0.0,-13.0,-62.0,-2.0,-7.0,-1.0,-3.0,-1.0,-1.0,4.0,9.0,-5.0,0.0,3
1243,1.0,-6.0,-5.0,-2.0,34.0,26.0,1.0,21.0,-5.0,6.0,1.0,10.0,-12.0,-39.0,-19.0,-3.0,0.0,-5.0,-4.0,-21.0,-11.0,49.0,33.0,-4.0,4.0,3.0,3.0,15.0,-7.0,-1.0,-9.0,15.0,0.0,9.0,-2.0,-7.0,29.0,-66.0,-3.0,-20.0,-1.0,2.0,-2.0,-3.0,-25.0,-2.0,4.0,8.0,-11.0,5.0,4.0,18.0,30.0,12.0,10.0,31.0,-21.0,-27.0,2.0,13.0,-5.0,55.0,24.0,-23.0,3
2398,6.0,2.0,2.0,1.0,-45.0,-22.0,4.0,5.0,-1.0,-2.0,0.0,1.0,-9.0,-18.0,6.0,-2.0,0.0,-2.0,-4.0,-3.0,13.0,-11.0,-5.0,4.0,-1.0,-2.0,-3.0,-8.0,-8.0,-17.0,-7.0,-6.0,3.0,0.0,0.0,-1.0,14.0,18.0,-4.0,-18.0,-3.0,-3.0,-1.0,-3.0,11.0,23.0,10.0,25.0,3.0,-3.0,0.0,3.0,32.0,24.0,-6.0,8.0,-6.0,0.0,-5.0,-5.0,-15.0,-19.0,-10.0,-8.0,3
1055,10.0,-8.0,-8.0,-6.0,-22.0,21.0,-5.0,-21.0,3.0,9.0,3.0,2.0,0.0,-71.0,-3.0,-5.0,1.0,-12.0,-4.0,-4.0,11.0,57.0,-7.0,0.0,12.0,6.0,2.0,0.0,7.0,-4.0,-4.0,6.0,-19.0,-2.0,-4.0,-6.0,-28.0,-80.0,-1.0,-18.0,8.0,-5.0,1.0,6.0,2.0,20.0,-27.0,6.0,-60.0,1.0,-6.0,-26.0,-22.0,-28.0,39.0,5.0,8.0,3.0,-2.0,17.0,-2.0,16.0,-22.0,9.0,3
582,8.0,3.0,3.0,6.0,14.0,4.0,5.0,2.0,0.0,-4.0,-8.0,-4.0,3.0,-45.0,-12.0,-5.0,-24.0,3.0,4.0,3.0,2.0,48.0,11.0,-3.0,6.0,-1.0,-1.0,5.0,-6.0,-9.0,13.0,3.0,11.0,0.0,-5.0,-6.0,4.0,-4.0,-2.0,2.0,0.0,-3.0,-1.0,1.0,-15.0,-17.0,-2.0,4.0,6.0,0.0,-3.0,-1.0,16.0,13.0,-5.0,-6.0,-3.0,0.0,0.0,-4.0,0.0,-19.0,-10.0,-10.0,3
1890,-2.0,0.0,-3.0,1.0,36.0,39.0,2.0,-10.0,-5.0,-1.0,0.0,1.0,-14.0,-3.0,-4.0,2.0,-9.0,-3.0,-1.0,-1.0,3.0,11.0,4.0,-4.0,4.0,3.0,0.0,-3.0,-2.0,-2.0,2.0,4.0,7.0,-3.0,-2.0,-4.0,-23.0,-25.0,0.0,6.0,-24.0,-3.0,-3.0,-4.0,2.0,-20.0,-3.0,-18.0,-10.0,-3.0,-2.0,0.0,16.0,41.0,1.0,-8.0,3.0,0.0,-3.0,-2.0,-17.0,-14.0,-9.0,-9.0,3
1148,-6.0,-1.0,-3.0,-7.0,36.0,-26.0,-3.0,-19.0,8.0,3.0,6.0,17.0,-29.0,28.0,7.0,18.0,5.0,-3.0,-1.0,-4.0,-6.0,27.0,15.0,-24.0,0.0,1.0,-4.0,-27.0,11.0,-23.0,5.0,9.0,-19.0,-2.0,1.0,1.0,-8.0,-30.0,-6.0,6.0,49.0,16.0,4.0,12.0,-11.0,-28.0,5.0,9.0,-57.0,-16.0,-1.0,8.0,28.0,84.0,9.0,-9.0,42.0,11.0,8.0,20.0,9.0,-17.0,-19.0,-1.0,3
458,0.0,-1.0,-2.0,-3.0,-4.0,22.0,-1.0,-9.0,9.0,0.0,1.0,0.0,15.0,12.0,-6.0,-13.0,-4.0,-1.0,-2.0,-2.0,-1.0,10.0,0.0,0.0,-6.0,-5.0,-3.0,-4.0,-5.0,-10.0,-5.0,6.0,0.0,-5.0,-1.0,1.0,6.0,2.0,-11.0,-5.0,1.0,5.0,0.0,-5.0,-1.0,-46.0,-12.0,3.0,-15.0,-6.0,-6.0,-5.0,10.0,-27.0,7.0,-12.0,13.0,8.0,7.0,11.0,-14.0,-59.0,6.0,1.0,3
1419,-6.0,8.0,1.0,7.0,2.0,45.0,-8.0,-20.0,-42.0,-7.0,3.0,-10.0,31.0,41.0,11.0,31.0,32.0,7.0,1.0,-3.0,-11.0,-8.0,16.0,-2.0,49.0,12.0,1.0,7.0,0.0,45.0,-23.0,-7.0,-20.0,-2.0,-2.0,-13.0,40.0,25.0,-9.0,7.0,33.0,6.0,11.0,24.0,-11.0,50.0,34.0,-1.0,-5.0,7.0,-8.0,-17.0,1.0,20.0,-8.0,0.0,-16.0,1.0,6.0,18.0,-20.0,-24.0,7.0,-11.0,3
1227,13.0,1.0,-2.0,8.0,-3.0,-24.0,9.0,28.0,-10.0,0.0,-11.0,-47.0,0.0,20.0,2.0,-1.0,-13.0,-3.0,3.0,-2.0,-13.0,-48.0,-2.0,-4.0,5.0,-3.0,-6.0,-7.0,-2.0,43.0,-16.0,-14.0,12.0,-3.0,2.0,3.0,-24.0,14.0,26.0,8.0,1.0,2.0,3.0,23.0,25.0,3.0,-15.0,-10.0,4.0,9.0,0.0,0.0,-40.0,-38.0,11.0,3.0,-8.0,-10.0,-8.0,-17.0,49.0,73.0,10.0,-4.0,3
1231,-15.0,3.0,8.0,29.0,14.0,-7.0,23.0,5.0,22.0,-2.0,-6.0,-19.0,-12.0,26.0,-6.0,-14.0,-10.0,-13.0,-5.0,-14.0,15.0,-5.0,-12.0,-5.0,10.0,16.0,-3.0,-1.0,-22.0,-21.0,-4.0,-4.0,-22.0,-14.0,1.0,9.0,0.0,44.0,-22.0,-15.0,32.0,3.0,2.0,13.0,33.0,46.0,41.0,-10.0,-17.0,1.0,1.0,-2.0,-7.0,-7.0,-12.0,4.0,-13.0,-8.0,-5.0,-3.0,7.0,-10.0,-23.0,8.0,3
1008,-8.0,-8.0,-7.0,-14.0,-4.0,-16.0,19.0,10.0,25.0,12.0,12.0,31.0,24.0,53.0,11.0,3.0,-31.0,8.0,-4.0,-22.0,-17.0,-19.0,-6.0,-26.0,7.0,2.0,2.0,14.0,-2.0,40.0,-4.0,-30.0,-20.0,-1.0,-4.0,-25.0,1.0,10.0,5.0,13.0,-2.0,1.0,-7.0,-8.0,-16.0,-1.0,-13.0,1.0,11.0,-2.0,3.0,16.0,7.0,-41.0,2.0,20.0,-12.0,-6.0,2.0,7.0,21.0,46.0,7.0,-25.0,3
81,-8.0,-9.0,-9.0,-7.0,6.0,-24.0,-13.0,-14.0,5.0,5.0,4.0,4.0,-8.0,16.0,2.0,5.0,2.0,-3.0,-5.0,-1.0,-1.0,-17.0,3.0,2.0,-18.0,1.0,-3.0,-5.0,3.0,-2.0,-5.0,-3.0,-1.0,1.0,1.0,-1.0,-28.0,-25.0,-4.0,7.0,-3.0,-3.0,-4.0,2.0,34.0,60.0,4.0,-4.0,7.0,2.0,2.0,1.0,-22.0,-22.0,-9.0,-9.0,4.0,-1.0,-1.0,-2.0,-16.0,-28.0,2.0,-9.0,3
2287,1.0,-2.0,-4.0,0.0,0.0,-7.0,-3.0,1.0,2.0,-1.0,-1.0,0.0,10.0,-15.0,-1.0,-1.0,-2.0,-1.0,-1.0,-2.0,-26.0,-31.0,-9.0,-11.0,2.0,0.0,-1.0,-1.0,28.0,-7.0,-3.0,2.0,0.0,1.0,1.0,0.0,3.0,-2.0,11.0,3.0,10.0,3.0,5.0,9.0,23.0,94.0,16.0,4.0,-1.0,-5.0,-6.0,-1.0,-13.0,-13.0,0.0,7.0,-1.0,-1.0,-2.0,-5.0,11.0,18.0,-7.0,-5.0,3
206,-1.0,-5.0,-4.0,-6.0,3.0,-17.0,-12.0,10.0,-1.0,0.0,-2.0,-4.0,-5.0,19.0,12.0,-1.0,3.0,0.0,0.0,2.0,14.0,-7.0,-6.0,13.0,2.0,-1.0,-1.0,-4.0,11.0,7.0,-4.0,-8.0,-8.0,0.0,1.0,-1.0,-20.0,-70.0,-10.0,-2.0,12.0,3.0,2.0,1.0,-16.0,-3.0,-2.0,4.0,-9.0,-1.0,-1.0,-4.0,8.0,6.0,9.0,0.0,-9.0,1.0,1.0,1.0,0.0,40.0,5.0,-3.0,3
1338,4.0,-3.0,1.0,7.0,-7.0,-1.0,1.0,4.0,-15.0,2.0,3.0,-5.0,23.0,-21.0,-7.0,-8.0,10.0,-5.0,-1.0,-9.0,-21.0,-33.0,11.0,28.0,-20.0,-3.0,-3.0,5.0,1.0,-43.0,-19.0,-5.0,-16.0,3.0,1.0,0.0,12.0,72.0,35.0,-7.0,26.0,2.0,1.0,11.0,4.0,-11.0,-20.0,2.0,-5.0,-4.0,-4.0,-9.0,15.0,-3.0,-2.0,-4.0,4.0,-5.0,-3.0,-1.0,-24.0,34.0,-12.0,9.0,3
656,0.0,-2.0,3.0,1.0,-2.0,-5.0,6.0,-4.0,-10.0,8.0,-5.0,-2.0,10.0,-49.0,-11.0,-24.0,-5.0,-1.0,2.0,6.0,-8.0,-30.0,1.0,3.0,1.0,0.0,-1.0,-1.0,2.0,37.0,4.0,9.0,0.0,-1.0,-1.0,-1.0,-1.0,-6.0,6.0,-3.0,5.0,1.0,3.0,-1.0,-5.0,-11.0,-2.0,-1.0,-1.0,-4.0,-4.0,-4.0,-2.0,-11.0,-6.0,-6.0,-4.0,3.0,1.0,2.0,11.0,-1.0,-2.0,0.0,3
2131,4.0,0.0,4.0,12.0,14.0,8.0,-6.0,4.0,2.0,0.0,0.0,6.0,-5.0,-27.0,5.0,-1.0,-1.0,2.0,0.0,-11.0,-30.0,7.0,9.0,0.0,2.0,-1.0,-1.0,-6.0,2.0,-4.0,3.0,6.0,-2.0,-3.0,-2.0,2.0,37.0,37.0,0.0,-2.0,-1.0,1.0,2.0,-1.0,-33.0,-49.0,-11.0,-9.0,2.0,0.0,1.0,8.0,26.0,19.0,1.0,-3.0,0.0,0.0,1.0,9.0,-1.0,-5.0,4.0,3.0,3
2115,-4.0,0.0,0.0,4.0,-6.0,-11.0,2.0,0.0,-5.0,-7.0,-8.0,-11.0,8.0,-4.0,-9.0,-13.0,0.0,0.0,2.0,2.0,-13.0,-2.0,2.0,4.0,8.0,2.0,-2.0,0.0,3.0,19.0,1.0,4.0,-4.0,-1.0,0.0,1.0,4.0,-19.0,-9.0,0.0,1.0,1.0,4.0,3.0,4.0,9.0,4.0,1.0,4.0,-2.0,-2.0,0.0,6.0,-3.0,-2.0,-8.0,-1.0,1.0,4.0,-1.0,-7.0,11.0,4.0,3.0,3
910,-10.0,-7.0,-4.0,0.0,6.0,43.0,-3.0,15.0,15.0,3.0,-1.0,-1.0,-40.0,-61.0,-9.0,16.0,12.0,2.0,0.0,8.0,10.0,-2.0,30.0,9.0,18.0,6.0,1.0,-14.0,8.0,9.0,14.0,0.0,-20.0,-13.0,-4.0,1.0,-4.0,-11.0,-8.0,-9.0,-13.0,11.0,3.0,2.0,3.0,43.0,-7.0,6.0,2.0,0.0,3.0,12.0,51.0,8.0,-9.0,-13.0,-2.0,-1.0,-5.0,-6.0,-74.0,-63.0,-26.0,15.0,3
2436,-2.0,-1.0,-2.0,-1.0,23.0,34.0,-1.0,-7.0,-4.0,0.0,1.0,0.0,-4.0,-18.0,-7.0,-1.0,0.0,-2.0,-1.0,-4.0,-5.0,-3.0,-3.0,6.0,-4.0,-1.0,0.0,1.0,25.0,44.0,-3.0,0.0,6.0,-1.0,-4.0,-3.0,-33.0,-85.0,-3.0,3.0,-5.0,-5.0,-4.0,-1.0,17.0,44.0,-1.0,-9.0,3.0,1.0,2.0,2.0,1.0,-2.0,2.0,18.0,-3.0,-3.0,-2.0,7.0,22.0,33.0,5.0,2.0,3
44,9.0,3.0,4.0,4.0,-9.0,-54.0,7.0,7.0,2.0,-2.0,0.0,5.0,20.0,69.0,13.0,14.0,-1.0,-3.0,0.0,-1.0,-17.0,13.0,-2.0,-6.0,5.0,1.0,-1.0,-3.0,2.0,-66.0,-9.0,-7.0,15.0,1.0,-3.0,0.0,4.0,75.0,13.0,19.0,-10.0,-1.0,1.0,-2.0,-12.0,-30.0,4.0,11.0,6.0,7.0,-6.0,-10.0,3.0,-2.0,-8.0,-13.0,-5.0,6.0,3.0,-3.0,-13.0,-30.0,-2.0,-10.0,3
467,-2.0,-7.0,-4.0,-10.0,-2.0,-2.0,-18.0,-20.0,-11.0,-4.0,-2.0,1.0,6.0,17.0,24.0,8.0,2.0,-2.0,2.0,2.0,-7.0,-10.0,0.0,-5.0,8.0,3.0,-1.0,-3.0,-15.0,-42.0,4.0,-3.0,-2.0,2.0,-3.0,-2.0,-6.0,15.0,-3.0,28.0,-7.0,-4.0,-3.0,-4.0,-11.0,-3.0,-9.0,-5.0,2.0,2.0,-1.0,-3.0,0.0,-41.0,-14.0,7.0,11.0,3.0,3.0,5.0,-2.0,45.0,12.0,12.0,3
895,18.0,-8.0,-4.0,-3.0,10.0,53.0,17.0,30.0,-7.0,3.0,9.0,14.0,-46.0,-87.0,0.0,9.0,-7.0,5.0,1.0,-5.0,9.0,28.0,10.0,-31.0,-4.0,1.0,3.0,10.0,17.0,-30.0,-16.0,11.0,-7.0,-4.0,-2.0,-6.0,-13.0,-19.0,-13.0,2.0,28.0,8.0,1.0,8.0,5.0,18.0,17.0,17.0,-14.0,0.0,-6.0,-16.0,-1.0,-59.0,-14.0,-12.0,-27.0,-5.0,-1.0,2.0,-25.0,-43.0,-8.0,-28.0,3
87,1.0,0.0,0.0,-3.0,7.0,-16.0,0.0,-5.0,-1.0,-1.0,1.0,1.0,5.0,12.0,-2.0,-1.0,10.0,-3.0,-4.0,-5.0,-1.0,-45.0,2.0,16.0,-27.0,0.0,1.0,6.0,6.0,63.0,17.0,-25.0,3.0,-1.0,-1.0,1.0,10.0,10.0,5.0,5.0,1.0,1.0,3.0,1.0,-9.0,-12.0,0.0,6.0,-1.0,-4.0,-5.0,-5.0,14.0,-32.0,-11.0,-9.0,3.0,2.0,-2.0,2.0,4.0,58.0,15.0,13.0,3
2828,0.0,-1.0,-1.0,-1.0,19.0,-13.0,-8.0,0.0,2.0,-2.0,-4.0,-1.0,-2.0,5.0,5.0,-1.0,1.0,-1.0,0.0,4.0,14.0,23.0,0.0,2.0,0.0,1.0,1.0,1.0,-25.0,-31.0,-1.0,-3.0,-2.0,-1.0,-2.0,-3.0,-7.0,6.0,-4.0,-1.0,4.0,1.0,0.0,0.0,-7.0,-6.0,-2.0,-3.0,-3.0,1.0,2.0,1.0,6.0,-10.0,1.0,2.0,-2.0,-3.0,-4.0,-6.0,33.0,28.0,-1.0,-5.0,3
2162,1.0,2.0,1.0,-3.0,-13.0,1.0,-1.0,6.0,-4.0,-2.0,-4.0,-1.0,11.0,11.0,-7.0,-3.0,0.0,1.0,1.0,1.0,4.0,-4.0,-2.0,3.0,-15.0,-5.0,-3.0,-1.0,14.0,-12.0,-15.0,-20.0,4.0,-2.0,-3.0,-4.0,-43.0,-22.0,8.0,4.0,4.0,5.0,4.0,-2.0,5.0,-12.0,13.0,7.0,8.0,2.0,5.0,10.0,15.0,34.0,-2.0,3.0,2.0,2.0,1.0,-1.0,-22.0,-36.0,-4.0,5.0,3
