,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
905,2.0,13.0,2.0,0.0,3.0,8.0,0.0,-1.0,1.0,-13.0,-3.0,-7.0,-1.0,1.0,1.0,7.0,-4.0,-7.0,-6.0,-3.0,51.0,38.0,0.0,3.0,-2.0,17.0,4.0,4.0,-58.0,-45.0,-4.0,-10.0,-12.0,-19.0,-1.0,0.0,2.0,12.0,3.0,-4.0,0.0,0.0,-3.0,-4.0,33.0,15.0,-2.0,-3.0,5.0,-6.0,-1.0,-1.0,0.0,6.0,1.0,-4.0,13.0,5.0,-1.0,1.0,12.0,-5.0,-1.0,0.0,1
998,-18.0,-10.0,-4.0,-3.0,7.0,-1.0,-2.0,-3.0,-13.0,-3.0,-2.0,1.0,5.0,10.0,2.0,1.0,3.0,-3.0,-4.0,-1.0,4.0,-3.0,-3.0,-3.0,7.0,0.0,1.0,-3.0,-14.0,-10.0,-1.0,-1.0,-7.0,-3.0,3.0,2.0,7.0,0.0,-1.0,-3.0,6.0,-3.0,-5.0,-4.0,1.0,13.0,-1.0,4.0,-2.0,5.0,-1.0,0.0,2.0,0.0,1.0,-1.0,-10.0,-14.0,-4.0,-4.0,30.0,34.0,0.0,-14.0,1
635,-10.0,-3.0,-6.0,-6.0,5.0,-5.0,-4.0,1.0,38.0,9.0,2.0,6.0,0.0,14.0,2.0,4.0,-16.0,4.0,4.0,-2.0,-4.0,5.0,0.0,-3.0,-5.0,-7.0,-6.0,-7.0,39.0,36.0,-3.0,-9.0,-7.0,-2.0,1.0,4.0,-55.0,-32.0,0.0,-3.0,-7.0,6.0,11.0,14.0,-1.0,-25.0,4.0,16.0,1.0,-1.0,0.0,0.0,47.0,-10.0,5.0,1.0,4.0,0.0,-1.0,-1.0,-37.0,-6.0,-1.0,2.0,1
115,-36.0,-7.0,-5.0,-6.0,25.0,36.0,-5.0,-9.0,43.0,4.0,-6.0,-6.0,-1.0,9.0,2.0,9.0,12.0,1.0,3.0,9.0,-8.0,-18.0,3.0,14.0,5.0,3.0,0.0,3.0,-16.0,-23.0,-7.0,-30.0,-2.0,-4.0,-3.0,-4.0,22.0,9.0,1.0,-1.0,-15.0,-4.0,-2.0,-4.0,-11.0,4.0,-4.0,-12.0,-19.0,-5.0,-3.0,-4.0,14.0,15.0,-1.0,-1.0,32.0,-1.0,-2.0,-4.0,11.0,11.0,-3.0,10.0,1
2241,13.0,-1.0,-2.0,-6.0,2.0,-1.0,-3.0,1.0,-11.0,-4.0,-4.0,-4.0,16.0,6.0,-2.0,-6.0,-14.0,-3.0,-2.0,-1.0,-6.0,26.0,2.0,-6.0,1.0,-2.0,-1.0,0.0,-17.0,-12.0,-3.0,2.0,-1.0,0.0,-2.0,3.0,24.0,4.0,2.0,0.0,-3.0,-1.0,2.0,0.0,-7.0,-22.0,-4.0,-5.0,3.0,-2.0,-2.0,-2.0,-13.0,-6.0,-1.0,-3.0,16.0,1.0,-2.0,-1.0,-1.0,2.0,1.0,6.0,1
2685,4.0,0.0,-2.0,-2.0,-2.0,-13.0,-4.0,-3.0,-7.0,1.0,0.0,-1.0,-20.0,0.0,1.0,14.0,-5.0,0.0,-1.0,7.0,64.0,15.0,-1.0,-2.0,-23.0,-6.0,-4.0,-6.0,33.0,24.0,0.0,-9.0,-1.0,4.0,4.0,0.0,-40.0,-7.0,-1.0,0.0,-1.0,-4.0,-2.0,-1.0,15.0,-2.0,-3.0,-3.0,1.0,1.0,-1.0,-6.0,-53.0,-19.0,0.0,2.0,5.0,1.0,-1.0,0.0,12.0,-16.0,-4.0,-4.0,1
1893,10.0,4.0,-1.0,0.0,-4.0,-6.0,-2.0,3.0,-19.0,-4.0,0.0,0.0,5.0,4.0,2.0,-13.0,-5.0,-1.0,0.0,0.0,11.0,11.0,1.0,2.0,6.0,0.0,0.0,-1.0,3.0,-3.0,0.0,1.0,3.0,-2.0,-1.0,2.0,-15.0,-15.0,-2.0,0.0,-1.0,-2.0,-4.0,-6.0,5.0,-11.0,-1.0,-3.0,-5.0,3.0,0.0,-2.0,0.0,4.0,-1.0,11.0,15.0,3.0,2.0,5.0,-6.0,3.0,2.0,-12.0,1
2561,20.0,0.0,-3.0,-4.0,13.0,14.0,1.0,10.0,15.0,0.0,-2.0,-6.0,10.0,20.0,0.0,-9.0,-21.0,-8.0,1.0,2.0,-29.0,-18.0,-3.0,-7.0,-55.0,-1.0,-1.0,-1.0,12.0,8.0,-6.0,-10.0,107.0,21.0,4.0,2.0,-6.0,1.0,3.0,25.0,-38.0,-7.0,-2.0,-2.0,16.0,15.0,0.0,-1.0,14.0,5.0,1.0,-3.0,7.0,6.0,1.0,-6.0,-28.0,-10.0,-1.0,0.0,1.0,-1.0,-1.0,-12.0,1
809,49.0,6.0,-2.0,-7.0,29.0,42.0,2.0,3.0,-35.0,-7.0,-1.0,2.0,-37.0,-20.0,0.0,-1.0,23.0,5.0,-1.0,1.0,1.0,-16.0,0.0,5.0,37.0,8.0,-2.0,-4.0,8.0,11.0,0.0,-1.0,-21.0,-12.0,-1.0,2.0,-30.0,-7.0,-3.0,-21.0,15.0,0.0,1.0,-2.0,36.0,-13.0,0.0,15.0,-21.0,-4.0,-2.0,-2.0,-8.0,9.0,-1.0,-16.0,-11.0,-1.0,-1.0,0.0,-3.0,-1.0,1.0,-3.0,1
403,-12.0,-2.0,0.0,-2.0,-32.0,0.0,0.0,5.0,13.0,0.0,1.0,-1.0,24.0,24.0,-1.0,1.0,-3.0,-1.0,0.0,-1.0,-25.0,-22.0,3.0,0.0,4.0,-2.0,-4.0,-4.0,0.0,10.0,-2.0,1.0,-32.0,-6.0,0.0,3.0,11.0,1.0,-4.0,-10.0,-3.0,3.0,1.0,1.0,-15.0,-22.0,-2.0,8.0,-3.0,-3.0,-3.0,-4.0,1.0,6.0,0.0,1.0,-5.0,-2.0,-2.0,-2.0,21.0,20.0,1.0,-11.0,1
387,-7.0,-2.0,2.0,1.0,3.0,-17.0,-2.0,-3.0,-1.0,0.0,-5.0,-7.0,21.0,24.0,2.0,3.0,-17.0,-1.0,-2.0,0.0,18.0,6.0,-2.0,-8.0,12.0,-1.0,-2.0,-4.0,11.0,23.0,-5.0,-1.0,7.0,-4.0,3.0,2.0,-4.0,0.0,3.0,6.0,-4.0,-1.0,-1.0,-1.0,-52.0,-38.0,-1.0,-8.0,24.0,-2.0,-2.0,3.0,41.0,15.0,-4.0,-9.0,-6.0,-5.0,-4.0,-5.0,-17.0,23.0,-1.0,12.0,1
2263,-2.0,-3.0,-2.0,0.0,2.0,28.0,-4.0,-2.0,-7.0,-2.0,-1.0,-3.0,8.0,4.0,-3.0,-13.0,-5.0,-2.0,0.0,0.0,-19.0,-12.0,7.0,24.0,-4.0,0.0,0.0,0.0,31.0,17.0,2.0,2.0,-13.0,-6.0,-2.0,-1.0,-18.0,-17.0,1.0,1.0,2.0,2.0,-1.0,-2.0,17.0,22.0,-3.0,2.0,29.0,2.0,1.0,-3.0,-33.0,-30.0,-1.0,-3.0,-4.0,-3.0,-2.0,-6.0,0.0,14.0,-2.0,-3.0,1
2427,-2.0,-2.0,-2.0,1.0,15.0,26.0,0.0,-3.0,11.0,1.0,-1.0,-4.0,-38.0,-11.0,-1.0,1.0,-2.0,0.0,2.0,4.0,1.0,-28.0,-3.0,6.0,-1.0,1.0,-1.0,-3.0,-8.0,-12.0,-3.0,1.0,-11.0,-6.0,-4.0,-5.0,9.0,14.0,0.0,-3.0,-23.0,-1.0,-4.0,-3.0,19.0,16.0,0.0,-4.0,51.0,5.0,0.0,-1.0,-10.0,7.0,3.0,4.0,-10.0,0.0,0.0,5.0,20.0,-10.0,-1.0,-2.0,1
2,5.0,0.0,-1.0,-2.0,2.0,-9.0,1.0,5.0,1.0,-3.0,-6.0,-4.0,-3.0,10.0,3.0,-3.0,-1.0,0.0,4.0,6.0,-29.0,-38.0,2.0,12.0,7.0,1.0,0.0,-2.0,19.0,23.0,2.0,3.0,-3.0,1.0,-3.0,-2.0,-9.0,7.0,-4.0,1.0,3.0,1.0,0.0,-3.0,9.0,3.0,-1.0,2.0,-13.0,-8.0,1.0,1.0,-7.0,2.0,-5.0,-11.0,-23.0,1.0,-1.0,-1.0,-23.0,-25.0,2.0,-1.0,1
1806,5.0,-1.0,-2.0,-3.0,45.0,45.0,2.0,-2.0,1.0,4.0,4.0,4.0,-54.0,-51.0,-1.0,4.0,5.0,-4.0,-3.0,-2.0,-13.0,10.0,-1.0,-12.0,-20.0,2.0,2.0,1.0,-16.0,-27.0,-1.0,3.0,11.0,0.0,0.0,0.0,7.0,-8.0,0.0,7.0,2.0,-3.0,-1.0,-2.0,8.0,28.0,-2.0,-8.0,-2.0,-3.0,0.0,0.0,-6.0,0.0,-2.0,5.0,5.0,-1.0,-2.0,-2.0,24.0,12.0,3.0,-1.0,1
1068,9.0,0.0,-4.0,-6.0,12.0,27.0,1.0,-2.0,-18.0,3.0,2.0,2.0,-11.0,-11.0,-1.0,4.0,2.0,-8.0,-6.0,-5.0,6.0,5.0,-2.0,-7.0,2.0,3.0,-1.0,1.0,3.0,-7.0,-2.0,-5.0,-4.0,-14.0,-9.0,-10.0,14.0,35.0,-2.0,-10.0,4.0,-2.0,3.0,13.0,80.0,74.0,2.0,-1.0,-14.0,5.0,12.0,5.0,-83.0,-89.0,4.0,16.0,-29.0,5.0,11.0,9.0,-25.0,-31.0,-2.0,-1.0,1
1431,1.0,-1.0,0.0,-1.0,-14.0,-6.0,-5.0,4.0,-8.0,-3.0,-3.0,-1.0,6.0,-8.0,2.0,0.0,-16.0,1.0,-3.0,-2.0,39.0,23.0,-2.0,-2.0,4.0,1.0,1.0,-1.0,-51.0,-24.0,0.0,1.0,-2.0,2.0,2.0,1.0,-35.0,-36.0,-3.0,1.0,10.0,-3.0,-2.0,-1.0,32.0,11.0,-2.0,2.0,-14.0,-3.0,-6.0,0.0,-11.0,31.0,4.0,2.0,-3.0,1.0,2.0,0.0,16.0,-23.0,-4.0,-21.0,1
1451,-7.0,-5.0,-6.0,-7.0,25.0,55.0,0.0,-6.0,-9.0,2.0,9.0,13.0,6.0,-38.0,3.0,1.0,-16.0,3.0,1.0,1.0,-30.0,-21.0,-9.0,-18.0,4.0,-1.0,0.0,-1.0,-7.0,-5.0,-4.0,8.0,0.0,3.0,-2.0,-1.0,-15.0,2.0,1.0,3.0,3.0,-6.0,-9.0,-11.0,35.0,53.0,1.0,-2.0,-9.0,-2.0,1.0,8.0,-2.0,-22.0,-1.0,-7.0,-4.0,2.0,4.0,4.0,-18.0,-15.0,-4.0,-1.0,1
708,-17.0,3.0,8.0,9.0,-24.0,-43.0,2.0,5.0,-12.0,-4.0,-4.0,-4.0,-15.0,-6.0,-3.0,3.0,39.0,-4.0,-2.0,-6.0,-11.0,-5.0,1.0,8.0,-5.0,0.0,-6.0,-1.0,24.0,7.0,-4.0,-9.0,-3.0,-6.0,-4.0,-8.0,16.0,38.0,6.0,1.0,-13.0,0.0,4.0,10.0,13.0,10.0,-6.0,-9.0,-27.0,1.0,3.0,1.0,-39.0,-58.0,-1.0,-7.0,1.0,-5.0,-3.0,-5.0,7.0,0.0,-1.0,-13.0,1
223,6.0,3.0,3.0,3.0,-12.0,7.0,-2.0,7.0,-1.0,2.0,0.0,-7.0,-30.0,-20.0,-7.0,-25.0,-43.0,-9.0,2.0,4.0,25.0,13.0,5.0,27.0,-9.0,-6.0,3.0,1.0,-22.0,4.0,-6.0,10.0,-18.0,2.0,-2.0,0.0,8.0,-8.0,3.0,-3.0,6.0,-4.0,0.0,-1.0,-5.0,-2.0,0.0,8.0,1.0,8.0,-2.0,-4.0,10.0,6.0,-8.0,-3.0,-6.0,-7.0,4.0,4.0,-43.0,-79.0,0.0,-13.0,1
1697,28.0,4.0,-2.0,1.0,-6.0,2.0,-1.0,13.0,-6.0,-2.0,-3.0,-5.0,-1.0,-5.0,-3.0,-1.0,-2.0,1.0,0.0,-2.0,-3.0,7.0,1.0,3.0,4.0,-5.0,-3.0,-5.0,0.0,4.0,-3.0,-6.0,-19.0,-6.0,4.0,4.0,-3.0,-1.0,-3.0,-10.0,-27.0,0.0,-2.0,-1.0,4.0,0.0,1.0,-2.0,63.0,7.0,-2.0,-2.0,13.0,2.0,-1.0,11.0,4.0,1.0,0.0,1.0,-20.0,13.0,0.0,-5.0,1
1045,-26.0,-4.0,-2.0,-3.0,33.0,19.0,2.0,-2.0,7.0,10.0,-3.0,-3.0,39.0,18.0,-3.0,-11.0,14.0,-12.0,6.0,4.0,-65.0,-40.0,-1.0,10.0,30.0,-1.0,-5.0,-7.0,9.0,14.0,0.0,-2.0,-23.0,-4.0,-1.0,-2.0,-19.0,-10.0,-3.0,-4.0,10.0,-1.0,-3.0,-1.0,13.0,20.0,4.0,3.0,5.0,9.0,2.0,4.0,-5.0,-5.0,-5.0,-10.0,-23.0,-4.0,-3.0,-2.0,-17.0,-8.0,1.0,-12.0,1
938,5.0,-1.0,-1.0,0.0,12.0,30.0,1.0,-2.0,-11.0,-2.0,1.0,-1.0,-31.0,-44.0,-3.0,0.0,8.0,2.0,-1.0,-5.0,7.0,5.0,2.0,-2.0,0.0,-1.0,0.0,-2.0,0.0,12.0,-4.0,-2.0,6.0,-1.0,2.0,4.0,-18.0,-27.0,1.0,2.0,-9.0,-2.0,-2.0,0.0,20.0,18.0,-3.0,1.0,1.0,-3.0,-3.0,-4.0,-11.0,-1.0,-2.0,-1.0,-8.0,2.0,-1.0,-1.0,10.0,21.0,3.0,-5.0,1
2693,-4.0,0.0,1.0,3.0,25.0,9.0,5.0,-1.0,-16.0,-9.0,-5.0,-5.0,-15.0,-2.0,1.0,-5.0,-20.0,1.0,0.0,1.0,-22.0,-23.0,1.0,0.0,40.0,6.0,1.0,0.0,7.0,8.0,0.0,1.0,22.0,2.0,-4.0,-5.0,-7.0,5.0,0.0,-8.0,-3.0,0.0,0.0,4.0,36.0,23.0,4.0,11.0,-12.0,1.0,1.0,0.0,-38.0,-49.0,-6.0,1.0,-26.0,-3.0,0.0,-7.0,-22.0,-14.0,-3.0,-16.0,1
2286,3.0,3.0,1.0,1.0,-20.0,3.0,1.0,2.0,-4.0,-1.0,-2.0,-5.0,-2.0,-12.0,0.0,-2.0,-4.0,-4.0,-4.0,-5.0,10.0,10.0,-1.0,-6.0,7.0,0.0,-1.0,-4.0,-12.0,11.0,3.0,7.0,-16.0,2.0,1.0,1.0,4.0,-13.0,-4.0,-3.0,-22.0,-5.0,-3.0,0.0,6.0,13.0,0.0,-5.0,7.0,3.0,0.0,-3.0,-31.0,-50.0,-6.0,-3.0,33.0,2.0,0.0,2.0,-7.0,-18.0,-1.0,2.0,1
1408,-3.0,0.0,-2.0,0.0,10.0,16.0,-2.0,-1.0,1.0,-4.0,1.0,-5.0,-37.0,-5.0,1.0,5.0,-37.0,-3.0,1.0,2.0,-5.0,-23.0,-4.0,-21.0,83.0,7.0,1.0,-5.0,0.0,11.0,4.0,14.0,-6.0,1.0,3.0,7.0,-2.0,-18.0,-3.0,-5.0,-18.0,-6.0,-5.0,-5.0,31.0,27.0,6.0,0.0,34.0,13.0,4.0,2.0,-15.0,-3.0,-7.0,-13.0,-40.0,-22.0,-4.0,-4.0,5.0,5.0,5.0,12.0,1
2826,24.0,0.0,-3.0,-3.0,22.0,29.0,0.0,4.0,-6.0,-5.0,-5.0,-7.0,1.0,15.0,-2.0,-19.0,-13.0,-3.0,-3.0,-6.0,3.0,5.0,3.0,27.0,-10.0,-1.0,4.0,6.0,20.0,17.0,2.0,-14.0,-22.0,2.0,-1.0,-1.0,-40.0,-9.0,2.0,13.0,63.0,7.0,2.0,5.0,44.0,-4.0,0.0,8.0,-14.0,-6.0,-3.0,-3.0,12.0,2.0,0.0,-26.0,14.0,4.0,-1.0,-2.0,-21.0,-18.0,0.0,5.0,1
2476,-21.0,-6.0,1.0,0.0,-36.0,-45.0,0.0,1.0,11.0,3.0,-4.0,-1.0,0.0,0.0,-3.0,1.0,6.0,-1.0,-3.0,0.0,12.0,-1.0,-3.0,-13.0,2.0,-3.0,-8.0,-7.0,27.0,72.0,6.0,17.0,-6.0,6.0,4.0,5.0,13.0,-30.0,-2.0,3.0,-29.0,-9.0,3.0,5.0,-19.0,-6.0,-4.0,-12.0,2.0,4.0,0.0,-2.0,13.0,8.0,-3.0,10.0,18.0,1.0,-1.0,0.0,19.0,25.0,0.0,-4.0,1
454,-45.0,-9.0,-3.0,0.0,10.0,8.0,2.0,-5.0,34.0,7.0,1.0,1.0,-6.0,-11.0,-2.0,5.0,-1.0,1.0,1.0,0.0,-7.0,0.0,3.0,5.0,14.0,1.0,1.0,5.0,12.0,-10.0,-3.0,-2.0,-10.0,-2.0,-2.0,-1.0,-28.0,-5.0,-3.0,-1.0,-23.0,-2.0,0.0,1.0,16.0,-6.0,2.0,-11.0,2.0,-3.0,-2.0,-3.0,-4.0,6.0,1.0,5.0,-4.0,-1.0,0.0,0.0,43.0,21.0,-4.0,-4.0,1
2655,37.0,1.0,0.0,3.0,35.0,18.0,-2.0,-3.0,2.0,-3.0,-6.0,-15.0,-34.0,-9.0,-1.0,11.0,13.0,-1.0,-2.0,-3.0,0.0,-5.0,-2.0,-5.0,-1.0,-5.0,-5.0,-3.0,5.0,7.0,-3.0,-5.0,-9.0,3.0,6.0,12.0,32.0,8.0,1.0,-4.0,-9.0,-5.0,-7.0,-13.0,-11.0,0.0,-4.0,-9.0,-6.0,2.0,3.0,7.0,7.0,-28.0,-3.0,3.0,5.0,2.0,0.0,-3.0,-31.0,-28.0,1.0,-2.0,1
1581,1.0,0.0,0.0,1.0,-4.0,-8.0,-2.0,0.0,-7.0,-6.0,-3.0,-6.0,12.0,9.0,-3.0,-13.0,5.0,-1.0,2.0,5.0,13.0,17.0,1.0,-1.0,12.0,7.0,3.0,3.0,1.0,-29.0,-3.0,-1.0,10.0,-3.0,-1.0,-1.0,-6.0,2.0,0.0,1.0,-7.0,0.0,0.0,-3.0,2.0,-18.0,2.0,6.0,-1.0,-5.0,-6.0,-5.0,12.0,32.0,-1.0,-7.0,-8.0,-1.0,0.0,-2.0,7.0,17.0,-2.0,-4.0,1
2081,5.0,0.0,-3.0,1.0,25.0,27.0,3.0,6.0,-7.0,-1.0,-3.0,-5.0,-6.0,1.0,1.0,7.0,-15.0,-2.0,4.0,9.0,-34.0,-43.0,-6.0,-12.0,20.0,5.0,4.0,5.0,8.0,-30.0,-1.0,4.0,-8.0,-1.0,-3.0,-3.0,11.0,9.0,-3.0,-8.0,11.0,1.0,2.0,-1.0,-24.0,-8.0,-2.0,11.0,-2.0,-2.0,-4.0,-5.0,24.0,27.0,2.0,3.0,0.0,-6.0,-2.0,-3.0,4.0,10.0,1.0,-6.0,1
2633,3.0,-4.0,-4.0,-5.0,12.0,10.0,1.0,11.0,-4.0,2.0,1.0,-1.0,-14.0,4.0,2.0,-6.0,0.0,-2.0,-3.0,-5.0,15.0,3.0,-4.0,-6.0,-3.0,0.0,0.0,1.0,-8.0,0.0,-1.0,-4.0,12.0,0.0,0.0,-2.0,1.0,-9.0,-1.0,2.0,-8.0,0.0,2.0,7.0,41.0,-3.0,2.0,-1.0,0.0,-4.0,-1.0,-1.0,-7.0,6.0,-4.0,1.0,-11.0,1.0,1.0,2.0,-2.0,-8.0,-6.0,-5.0,1
578,-13.0,-3.0,-4.0,1.0,34.0,20.0,-1.0,-7.0,8.0,-1.0,1.0,0.0,-21.0,0.0,1.0,19.0,-1.0,-4.0,-6.0,-11.0,15.0,51.0,0.0,-5.0,-12.0,-1.0,5.0,5.0,-22.0,-56.0,-1.0,2.0,3.0,5.0,2.0,2.0,32.0,10.0,-2.0,-7.0,45.0,3.0,0.0,-2.0,-23.0,-38.0,-5.0,6.0,-5.0,1.0,-1.0,2.0,13.0,11.0,3.0,0.0,3.0,-4.0,-4.0,-6.0,2.0,14.0,-8.0,-11.0,1
1396,10.0,1.0,1.0,1.0,-9.0,-13.0,0.0,-3.0,-19.0,1.0,2.0,1.0,21.0,12.0,0.0,3.0,20.0,-1.0,-6.0,-10.0,5.0,-2.0,-6.0,-7.0,-9.0,1.0,4.0,9.0,55.0,36.0,4.0,-2.0,6.0,5.0,-3.0,-3.0,-31.0,-18.0,-4.0,-1.0,-10.0,-11.0,0.0,0.0,-3.0,-7.0,-4.0,5.0,-5.0,3.0,2.0,2.0,-3.0,-15.0,-1.0,-4.0,0.0,-5.0,-12.0,-15.0,-4.0,45.0,0.0,-3.0,1
1008,17.0,-4.0,-4.0,-3.0,-8.0,-1.0,-1.0,-2.0,-14.0,-1.0,-1.0,3.0,3.0,-1.0,-3.0,-7.0,1.0,0.0,0.0,0.0,-11.0,-24.0,-1.0,4.0,-8.0,1.0,-2.0,-4.0,-2.0,5.0,0.0,7.0,-4.0,2.0,-2.0,-3.0,10.0,17.0,-3.0,-13.0,-6.0,-5.0,1.0,4.0,-6.0,-14.0,-4.0,-4.0,11.0,3.0,2.0,1.0,3.0,-5.0,0.0,4.0,-6.0,-1.0,-1.0,-4.0,-5.0,0.0,-3.0,-5.0,1
1220,5.0,-2.0,-2.0,-4.0,-8.0,-12.0,0.0,0.0,-6.0,-4.0,-5.0,-7.0,28.0,32.0,-3.0,0.0,1.0,0.0,3.0,7.0,-12.0,-10.0,1.0,-1.0,12.0,0.0,-1.0,-1.0,2.0,-7.0,-3.0,-13.0,-4.0,-1.0,-1.0,0.0,16.0,-3.0,4.0,5.0,15.0,3.0,0.0,2.0,-29.0,-6.0,0.0,16.0,-16.0,-5.0,-2.0,-5.0,-16.0,6.0,-3.0,-13.0,5.0,1.0,-4.0,-4.0,44.0,15.0,2.0,10.0,1
2321,-6.0,-3.0,-4.0,-3.0,3.0,-1.0,-2.0,0.0,10.0,-1.0,-2.0,-4.0,5.0,2.0,-2.0,0.0,-1.0,-2.0,-1.0,-1.0,2.0,21.0,0.0,-7.0,-13.0,-5.0,-5.0,-6.0,27.0,31.0,-2.0,-2.0,-2.0,1.0,5.0,4.0,-67.0,-50.0,-1.0,8.0,-7.0,4.0,-1.0,-1.0,2.0,9.0,-1.0,-4.0,-1.0,2.0,0.0,0.0,18.0,-30.0,-2.0,-4.0,23.0,3.0,-1.0,3.0,-9.0,-15.0,-2.0,9.0,1
2782,-20.0,-2.0,0.0,4.0,33.0,1.0,1.0,0.0,16.0,-2.0,-1.0,-5.0,0.0,19.0,-1.0,2.0,3.0,1.0,1.0,1.0,-22.0,-5.0,-2.0,-6.0,15.0,4.0,0.0,0.0,16.0,5.0,2.0,5.0,-21.0,-7.0,-7.0,-5.0,24.0,22.0,2.0,-2.0,8.0,8.0,6.0,4.0,-71.0,-53.0,2.0,11.0,1.0,-1.0,-2.0,-4.0,-18.0,-4.0,-1.0,0.0,-10.0,-1.0,-1.0,0.0,29.0,1.0,-3.0,-9.0,1
789,-1.0,-1.0,3.0,0.0,-2.0,2.0,-2.0,-6.0,-23.0,-7.0,-2.0,-4.0,14.0,32.0,3.0,-1.0,0.0,0.0,-5.0,-7.0,-12.0,-1.0,-1.0,-3.0,3.0,0.0,7.0,7.0,15.0,-29.0,5.0,1.0,10.0,-1.0,3.0,4.0,-3.0,-3.0,-6.0,0.0,-9.0,0.0,-2.0,-1.0,24.0,4.0,2.0,6.0,-1.0,-1.0,-4.0,-5.0,3.0,26.0,-2.0,-1.0,-26.0,-1.0,-6.0,0.0,-4.0,6.0,0.0,-4.0,1
2587,-11.0,-10.0,-2.0,-4.0,57.0,39.0,-8.0,-6.0,-21.0,-8.0,-6.0,-1.0,17.0,20.0,7.0,2.0,31.0,5.0,3.0,9.0,-36.0,-14.0,2.0,-1.0,0.0,1.0,5.0,-1.0,-41.0,-29.0,-8.0,3.0,-3.0,4.0,-1.0,-1.0,-7.0,-16.0,4.0,14.0,-1.0,-2.0,-2.0,-1.0,6.0,-5.0,-10.0,-15.0,-14.0,-8.0,-4.0,-2.0,5.0,34.0,3.0,-5.0,2.0,-1.0,-3.0,-2.0,32.0,16.0,0.0,-4.0,1
175,26.0,0.0,-3.0,-6.0,6.0,9.0,-4.0,-10.0,-28.0,-3.0,-1.0,-1.0,23.0,37.0,-2.0,3.0,19.0,0.0,-7.0,-9.0,22.0,28.0,4.0,3.0,-5.0,3.0,10.0,6.0,-89.0,-93.0,-7.0,3.0,-5.0,0.0,-5.0,-4.0,58.0,23.0,0.0,0.0,3.0,-2.0,-2.0,0.0,-58.0,-14.0,-5.0,-2.0,-6.0,8.0,-1.0,0.0,24.0,13.0,-1.0,-6.0,4.0,-14.0,-3.0,-3.0,-10.0,17.0,-2.0,4.0,1
1540,3.0,0.0,1.0,2.0,-24.0,-3.0,-1.0,-3.0,-2.0,-1.0,-1.0,-1.0,8.0,8.0,-5.0,1.0,-1.0,-3.0,-3.0,-4.0,-2.0,-12.0,-1.0,-2.0,-15.0,-5.0,0.0,1.0,2.0,20.0,1.0,-8.0,9.0,5.0,5.0,7.0,-24.0,-18.0,-1.0,-3.0,-4.0,-4.0,-2.0,1.0,1.0,13.0,-5.0,-7.0,-4.0,-3.0,-4.0,-6.0,-20.0,-11.0,1.0,0.0,7.0,2.0,1.0,0.0,-8.0,-8.0,-1.0,3.0,1
531,-23.0,-2.0,-4.0,-1.0,4.0,17.0,-2.0,-3.0,63.0,5.0,6.0,5.0,-23.0,-31.0,0.0,10.0,-20.0,-3.0,0.0,-1.0,-10.0,-22.0,3.0,-4.0,12.0,-2.0,-3.0,-3.0,23.0,23.0,1.0,-6.0,-14.0,-2.0,-1.0,2.0,22.0,29.0,1.0,4.0,0.0,3.0,1.0,4.0,-28.0,-61.0,-3.0,13.0,5.0,-4.0,0.0,0.0,-4.0,-10.0,-2.0,13.0,-17.0,2.0,0.0,0.0,0.0,3.0,-1.0,2.0,1
1446,-1.0,-3.0,-6.0,-7.0,19.0,37.0,3.0,14.0,-2.0,0.0,1.0,3.0,-8.0,-15.0,-3.0,4.0,-3.0,3.0,3.0,4.0,-50.0,-46.0,1.0,-13.0,1.0,2.0,4.0,1.0,-18.0,-29.0,-2.0,-4.0,-5.0,-6.0,-6.0,-6.0,23.0,36.0,-2.0,-2.0,-17.0,-1.0,2.0,-1.0,-5.0,-18.0,-2.0,-8.0,-3.0,-2.0,-3.0,-5.0,14.0,16.0,1.0,-8.0,8.0,-2.0,2.0,4.0,-20.0,-14.0,-1.0,12.0,1
124,-4.0,1.0,2.0,-1.0,-2.0,-43.0,-2.0,-1.0,-17.0,-7.0,-5.0,-5.0,-35.0,6.0,-2.0,-6.0,22.0,5.0,1.0,7.0,-7.0,16.0,3.0,6.0,8.0,2.0,0.0,1.0,-20.0,-41.0,0.0,1.0,-6.0,-5.0,-2.0,-4.0,17.0,30.0,1.0,-10.0,-3.0,1.0,-2.0,2.0,32.0,24.0,3.0,1.0,-12.0,-8.0,-7.0,-4.0,9.0,36.0,-1.0,4.0,2.0,0.0,0.0,1.0,-17.0,4.0,0.0,-4.0,1
1265,-13.0,-5.0,-6.0,-3.0,11.0,6.0,-2.0,-2.0,16.0,3.0,-3.0,-3.0,-16.0,-1.0,-1.0,10.0,25.0,2.0,0.0,-3.0,22.0,19.0,0.0,-5.0,-34.0,-5.0,-1.0,-1.0,5.0,25.0,0.0,-9.0,-15.0,3.0,7.0,9.0,-18.0,-40.0,-1.0,-4.0,39.0,5.0,0.0,-1.0,-20.0,-8.0,-3.0,3.0,9.0,-2.0,0.0,0.0,8.0,-14.0,-1.0,2.0,0.0,-1.0,-4.0,-5.0,-16.0,4.0,2.0,-1.0,1
