,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
2795,-9.0,-3.0,0.0,2.0,-5.0,-13.0,-30.0,1.0,1.0,-5.0,-1.0,2.0,5.0,-2.0,2.0,3.0,-9.0,1.0,2.0,5.0,-4.0,1.0,-10.0,-10.0,3.0,1.0,2.0,3.0,38.0,13.0,8.0,5.0,0.0,1.0,-2.0,-8.0,-16.0,-7.0,-38.0,5.0,-11.0,-6.0,-6.0,-4.0,-23.0,-36.0,-87.0,-44.0,8.0,3.0,3.0,7.0,22.0,53.0,87.0,55.0,12.0,4.0,6.0,10.0,-2.0,42.0,114.0,40.0,0
1027,-4.0,0.0,-15.0,3.0,-13.0,-44.0,-72.0,-3.0,0.0,10.0,17.0,-8.0,19.0,53.0,109.0,15.0,11.0,-6.0,-4.0,3.0,-8.0,3.0,19.0,17.0,-55.0,-2.0,1.0,-5.0,6.0,-12.0,-10.0,-1.0,46.0,3.0,0.0,-3.0,2.0,14.0,-31.0,-13.0,-4.0,8.0,4.0,9.0,-21.0,-11.0,-30.0,-1.0,9.0,-3.0,-4.0,-6.0,28.0,-13.0,-24.0,-2.0,-7.0,10.0,2.0,-11.0,-28.0,0.0,-43.0,-28.0,0
1396,-27.0,3.0,0.0,3.0,25.0,24.0,-18.0,-12.0,9.0,-2.0,-2.0,-1.0,-20.0,0.0,-30.0,-2.0,-12.0,1.0,2.0,4.0,12.0,2.0,4.0,5.0,-39.0,2.0,-14.0,3.0,-3.0,0.0,-9.0,-10.0,41.0,-35.0,9.0,-1.0,-3.0,-21.0,-30.0,-32.0,-13.0,-6.0,1.0,2.0,14.0,22.0,24.0,30.0,-41.0,0.0,1.0,-5.0,-10.0,21.0,57.0,-1.0,49.0,3.0,-1.0,4.0,5.0,6.0,-34.0,4.0,0
2302,-7.0,-40.0,-10.0,-8.0,1.0,-3.0,-5.0,-9.0,-5.0,-7.0,0.0,5.0,2.0,4.0,4.0,-4.0,4.0,2.0,-6.0,-5.0,-6.0,-3.0,-57.0,-10.0,-3.0,11.0,4.0,7.0,4.0,-3.0,27.0,-8.0,-20.0,9.0,9.0,19.0,-10.0,-9.0,-33.0,-11.0,42.0,5.0,-6.0,-27.0,30.0,-7.0,-20.0,29.0,2.0,-5.0,-6.0,-13.0,-3.0,26.0,116.0,29.0,9.0,10.0,1.0,0.0,2.0,19.0,3.0,1.0,0
11,-10.0,-4.0,-2.0,6.0,-7.0,-9.0,-116.0,-16.0,-33.0,1.0,0.0,-5.0,-7.0,-1.0,-33.0,0.0,60.0,-1.0,-5.0,-12.0,2.0,3.0,-7.0,-8.0,-21.0,-7.0,-2.0,15.0,-29.0,-39.0,-128.0,-93.0,-1.0,-5.0,-11.0,-28.0,29.0,10.0,78.0,37.0,-23.0,-3.0,5.0,26.0,-15.0,-7.0,12.0,-3.0,19.0,11.0,8.0,12.0,26.0,38.0,76.0,67.0,-41.0,-5.0,-6.0,-15.0,-4.0,7.0,-87.0,-49.0,0
693,6.0,8.0,1.0,10.0,-4.0,-9.0,-45.0,6.0,16.0,4.0,7.0,0.0,3.0,-14.0,72.0,7.0,-49.0,-2.0,-8.0,-11.0,-5.0,-11.0,-67.0,-6.0,48.0,4.0,5.0,-1.0,-4.0,49.0,85.0,13.0,-7.0,-6.0,-2.0,-2.0,-13.0,-27.0,-32.0,-5.0,45.0,3.0,-1.0,-6.0,3.0,10.0,37.0,-6.0,-28.0,1.0,4.0,13.0,8.0,-4.0,-13.0,17.0,6.0,-8.0,-4.0,-3.0,-13.0,-48.0,-74.0,-20.0,0
586,-4.0,-5.0,-1.0,2.0,-1.0,-9.0,-23.0,-1.0,-17.0,1.0,0.0,1.0,1.0,-10.0,0.0,-12.0,-6.0,1.0,4.0,-4.0,-9.0,2.0,11.0,7.0,-5.0,-2.0,-2.0,6.0,10.0,0.0,-3.0,-3.0,-31.0,-2.0,-3.0,-9.0,-10.0,-5.0,30.0,8.0,45.0,-1.0,-4.0,-2.0,-4.0,-1.0,-28.0,-10.0,-16.0,-4.0,-5.0,-5.0,1.0,-17.0,-38.0,1.0,15.0,0.0,1.0,1.0,15.0,14.0,33.0,-9.0,0
273,-30.0,2.0,0.0,3.0,-13.0,-18.0,-48.0,-18.0,23.0,-5.0,-10.0,-15.0,2.0,5.0,-86.0,-17.0,50.0,1.0,-4.0,-6.0,-7.0,19.0,111.0,81.0,-17.0,2.0,4.0,10.0,1.0,-17.0,-72.0,4.0,45.0,-1.0,0.0,2.0,-14.0,-10.0,39.0,-9.0,-38.0,-1.0,6.0,12.0,30.0,2.0,-38.0,28.0,-27.0,6.0,0.0,-6.0,-13.0,-12.0,57.0,-32.0,19.0,-5.0,-11.0,-37.0,12.0,30.0,32.0,12.0,0
2026,55.0,19.0,-8.0,-13.0,-11.0,-15.0,-64.0,-7.0,-13.0,-15.0,-7.0,-11.0,4.0,1.0,64.0,4.0,-35.0,-15.0,-6.0,0.0,6.0,1.0,-29.0,7.0,52.0,25.0,-3.0,-3.0,-7.0,-6.0,46.0,24.0,-30.0,-13.0,-28.0,-14.0,6.0,-1.0,-3.0,-21.0,8.0,1.0,20.0,-2.0,-11.0,-40.0,-50.0,-3.0,-9.0,16.0,0.0,6.0,-17.0,23.0,3.0,-14.0,-25.0,-16.0,3.0,2.0,29.0,-14.0,1.0,-9.0,0
420,-14.0,-3.0,-6.0,-14.0,-10.0,16.0,56.0,-9.0,-14.0,-2.0,0.0,-5.0,23.0,23.0,44.0,8.0,48.0,-1.0,-4.0,7.0,12.0,4.0,-49.0,0.0,-54.0,-1.0,1.0,-7.0,-19.0,-22.0,-11.0,-15.0,77.0,1.0,0.0,6.0,-9.0,-28.0,-51.0,-6.0,-31.0,0.0,-1.0,-1.0,20.0,-1.0,-66.0,4.0,44.0,-5.0,-6.0,-7.0,-11.0,-4.0,37.0,9.0,-4.0,0.0,0.0,1.0,19.0,51.0,109.0,7.0,0
2741,-8.0,-1.0,3.0,18.0,1.0,11.0,-15.0,4.0,8.0,3.0,1.0,3.0,7.0,7.0,-43.0,-6.0,-10.0,-5.0,-3.0,-8.0,0.0,3.0,-55.0,-26.0,1.0,0.0,2.0,4.0,-7.0,-19.0,27.0,5.0,-4.0,0.0,0.0,3.0,-6.0,-8.0,-8.0,1.0,2.0,-4.0,-2.0,-7.0,-2.0,2.0,5.0,0.0,-2.0,-2.0,-6.0,0.0,11.0,-7.0,-8.0,-3.0,-3.0,0.0,0.0,-6.0,-14.0,-4.0,28.0,17.0,0
878,4.0,0.0,12.0,7.0,9.0,50.0,115.0,-16.0,-35.0,4.0,-1.0,5.0,9.0,46.0,56.0,55.0,3.0,-5.0,2.0,3.0,-10.0,-26.0,-4.0,12.0,14.0,14.0,4.0,2.0,-14.0,-41.0,-98.0,-5.0,-10.0,-10.0,-10.0,-5.0,-11.0,-3.0,-78.0,-31.0,-3.0,-3.0,-2.0,-16.0,23.0,16.0,-65.0,-15.0,22.0,8.0,2.0,5.0,-7.0,34.0,101.0,41.0,-9.0,-4.0,0.0,2.0,9.0,-1.0,-43.0,-4.0,0
343,14.0,6.0,6.0,5.0,6.0,14.0,32.0,12.0,-18.0,-4.0,-4.0,1.0,-12.0,-5.0,14.0,0.0,-38.0,1.0,9.0,21.0,-5.0,-18.0,-44.0,-17.0,44.0,0.0,-4.0,-26.0,19.0,-9.0,-42.0,-7.0,-6.0,5.0,4.0,0.0,-11.0,1.0,-84.0,-3.0,4.0,2.0,3.0,-7.0,-5.0,-14.0,108.0,8.0,-1.0,-1.0,-4.0,13.0,13.0,14.0,20.0,17.0,-32.0,-8.0,-5.0,2.0,-13.0,6.0,-66.0,-29.0,0
1952,-24.0,-1.0,-6.0,-8.0,2.0,2.0,-6.0,0.0,9.0,8.0,-4.0,10.0,-5.0,2.0,-12.0,-8.0,-5.0,-4.0,1.0,-1.0,13.0,6.0,8.0,1.0,4.0,6.0,-4.0,10.0,-5.0,-1.0,8.0,8.0,0.0,-5.0,-1.0,-3.0,3.0,3.0,5.0,1.0,-12.0,-8.0,6.0,12.0,-6.0,-10.0,-39.0,2.0,3.0,-6.0,1.0,-5.0,16.0,-8.0,-1.0,-20.0,17.0,14.0,-2.0,-9.0,-14.0,0.0,25.0,3.0,0
1142,7.0,16.0,6.0,5.0,4.0,2.0,68.0,22.0,-25.0,3.0,8.0,10.0,3.0,0.0,-15.0,12.0,23.0,-6.0,-5.0,10.0,-16.0,-35.0,-128.0,-38.0,-2.0,-17.0,-17.0,-36.0,-2.0,-7.0,3.0,10.0,47.0,16.0,8.0,9.0,5.0,39.0,-11.0,-14.0,24.0,0.0,0.0,-1.0,17.0,61.0,116.0,78.0,-26.0,-4.0,10.0,11.0,7.0,1.0,-79.0,-38.0,-9.0,-1.0,-5.0,7.0,-8.0,-2.0,-9.0,21.0,0
762,55.0,-27.0,2.0,17.0,12.0,-27.0,-92.0,-23.0,5.0,-6.0,1.0,10.0,34.0,88.0,102.0,-13.0,18.0,3.0,2.0,3.0,6.0,20.0,38.0,51.0,-27.0,1.0,-5.0,2.0,-9.0,-14.0,-4.0,-9.0,-27.0,12.0,1.0,3.0,1.0,-17.0,34.0,-10.0,20.0,5.0,3.0,-2.0,-3.0,-14.0,-17.0,18.0,-6.0,-13.0,4.0,4.0,13.0,0.0,-2.0,-19.0,-22.0,-2.0,-10.0,-10.0,-14.0,-24.0,-36.0,-20.0,0
401,-15.0,0.0,4.0,6.0,-14.0,-6.0,0.0,7.0,4.0,0.0,-3.0,-2.0,13.0,-1.0,32.0,1.0,15.0,-1.0,-8.0,-23.0,-18.0,3.0,-13.0,-17.0,-50.0,0.0,-3.0,-3.0,-4.0,-16.0,10.0,14.0,22.0,0.0,-6.0,-14.0,-2.0,9.0,-111.0,-54.0,29.0,1.0,5.0,21.0,6.0,-12.0,50.0,56.0,36.0,8.0,5.0,8.0,26.0,57.0,84.0,34.0,-24.0,-3.0,0.0,-1.0,10.0,9.0,-60.0,-2.0,0
1500,-7.0,0.0,2.0,7.0,-5.0,-19.0,-41.0,-9.0,-13.0,0.0,-2.0,-4.0,1.0,-3.0,-5.0,-4.0,19.0,-3.0,-2.0,-1.0,-12.0,-26.0,-104.0,-32.0,-17.0,3.0,8.0,18.0,24.0,21.0,100.0,12.0,13.0,1.0,-6.0,-15.0,-8.0,24.0,30.0,6.0,0.0,0.0,-2.0,1.0,16.0,3.0,-59.0,48.0,-30.0,-2.0,4.0,13.0,-34.0,-27.0,-96.0,-66.0,-25.0,-7.0,-2.0,-7.0,25.0,-62.0,-67.0,-65.0,0
1572,-16.0,-1.0,-1.0,-16.0,56.0,17.0,92.0,34.0,-78.0,-10.0,-16.0,-11.0,-21.0,-8.0,-122.0,-31.0,49.0,8.0,5.0,14.0,5.0,12.0,-52.0,38.0,-19.0,-1.0,1.0,6.0,-27.0,-16.0,-75.0,-40.0,-25.0,1.0,-1.0,-5.0,11.0,-22.0,27.0,-37.0,4.0,-9.0,0.0,-8.0,-4.0,-13.0,-113.0,-83.0,-18.0,6.0,-3.0,-11.0,10.0,5.0,123.0,102.0,57.0,-5.0,-16.0,-13.0,-5.0,46.0,47.0,15.0,0
1793,-4.0,-3.0,-4.0,-15.0,15.0,10.0,11.0,-7.0,1.0,6.0,4.0,8.0,-14.0,0.0,14.0,1.0,1.0,-5.0,0.0,4.0,5.0,1.0,2.0,0.0,-1.0,-1.0,2.0,11.0,4.0,-2.0,-2.0,-2.0,4.0,2.0,4.0,4.0,4.0,-3.0,-25.0,1.0,0.0,-5.0,-7.0,-3.0,8.0,-7.0,-2.0,-1.0,-7.0,4.0,3.0,5.0,-12.0,5.0,27.0,-17.0,2.0,3.0,0.0,6.0,11.0,-2.0,12.0,5.0,0
2297,4.0,9.0,-8.0,4.0,2.0,-14.0,18.0,2.0,-10.0,0.0,3.0,0.0,6.0,12.0,1.0,-6.0,-6.0,-16.0,-6.0,-5.0,-4.0,-1.0,11.0,5.0,23.0,9.0,3.0,14.0,-3.0,-12.0,14.0,-8.0,-20.0,-3.0,-2.0,-17.0,8.0,40.0,-16.0,10.0,21.0,-10.0,1.0,-3.0,2.0,-4.0,-13.0,16.0,-1.0,14.0,1.0,0.0,-25.0,0.0,-15.0,-20.0,-9.0,1.0,-5.0,-2.0,24.0,4.0,5.0,16.0,0
1026,8.0,6.0,-1.0,3.0,13.0,-2.0,18.0,13.0,-19.0,1.0,7.0,7.0,-12.0,-12.0,-3.0,-8.0,3.0,-2.0,3.0,12.0,-10.0,-14.0,-49.0,-7.0,-31.0,-3.0,-18.0,-24.0,10.0,-10.0,-35.0,-27.0,-4.0,10.0,6.0,-3.0,-1.0,29.0,88.0,28.0,11.0,-10.0,-3.0,0.0,3.0,10.0,8.0,-4.0,-3.0,-13.0,-4.0,1.0,-8.0,-16.0,-36.0,-6.0,8.0,6.0,3.0,11.0,6.0,14.0,-17.0,-21.0,0
1948,-44.0,-4.0,1.0,4.0,-9.0,-3.0,-39.0,-8.0,60.0,-3.0,-3.0,-20.0,19.0,-1.0,25.0,-17.0,-8.0,32.0,3.0,4.0,-13.0,-1.0,15.0,3.0,2.0,-19.0,-9.0,-6.0,1.0,-2.0,2.0,3.0,-9.0,-2.0,6.0,4.0,-5.0,0.0,-11.0,15.0,-13.0,-8.0,4.0,11.0,-17.0,-3.0,12.0,-5.0,-33.0,24.0,-3.0,-8.0,24.0,-3.0,-1.0,-8.0,45.0,-4.0,-4.0,-7.0,-13.0,-3.0,30.0,9.0,0
348,12.0,2.0,2.0,3.0,6.0,26.0,52.0,-1.0,14.0,4.0,6.0,6.0,0.0,8.0,-1.0,6.0,-30.0,-3.0,-4.0,11.0,-18.0,-35.0,-128.0,-46.0,-8.0,1.0,2.0,-18.0,30.0,-23.0,-48.0,-4.0,12.0,-1.0,-4.0,-10.0,-4.0,36.0,16.0,72.0,-13.0,-4.0,-3.0,2.0,-15.0,-25.0,-22.0,-52.0,21.0,10.0,4.0,13.0,43.0,101.0,56.0,80.0,0.0,1.0,0.0,2.0,-17.0,-10.0,36.0,-14.0,0
1388,-38.0,15.0,1.0,1.0,12.0,-4.0,-11.0,7.0,33.0,-15.0,0.0,1.0,-11.0,-6.0,2.0,-1.0,14.0,1.0,0.0,-5.0,-5.0,-4.0,-67.0,1.0,-11.0,9.0,-1.0,2.0,18.0,20.0,71.0,-4.0,-8.0,-10.0,-5.0,3.0,1.0,-22.0,-10.0,4.0,0.0,-9.0,-3.0,8.0,0.0,2.0,13.0,-12.0,-17.0,1.0,6.0,-25.0,-7.0,13.0,-23.0,0.0,18.0,-4.0,2.0,6.0,3.0,-16.0,-49.0,-4.0,0
1196,62.0,-2.0,3.0,8.0,6.0,2.0,16.0,9.0,-5.0,-12.0,4.0,-3.0,-2.0,-14.0,-7.0,-8.0,-40.0,-4.0,-6.0,-4.0,9.0,27.0,-93.0,-15.0,67.0,-5.0,-1.0,5.0,-14.0,-12.0,102.0,-5.0,-18.0,7.0,1.0,-5.0,3.0,37.0,3.0,59.0,-18.0,13.0,4.0,5.0,0.0,10.0,67.0,1.0,29.0,-21.0,-1.0,2.0,11.0,-18.0,-36.0,-6.0,-15.0,-3.0,-6.0,-14.0,2.0,-12.0,-56.0,-15.0,0
906,80.0,-21.0,-8.0,-7.0,10.0,16.0,64.0,92.0,6.0,7.0,4.0,12.0,12.0,14.0,94.0,26.0,-13.0,-1.0,-2.0,-12.0,11.0,10.0,-56.0,-28.0,-17.0,1.0,1.0,9.0,-23.0,-18.0,-72.0,24.0,-34.0,6.0,1.0,-1.0,-16.0,-22.0,-46.0,-56.0,-1.0,-5.0,-4.0,1.0,12.0,1.0,-24.0,4.0,22.0,1.0,-1.0,-10.0,10.0,-10.0,64.0,29.0,-25.0,-17.0,-8.0,3.0,-3.0,20.0,3.0,-11.0,0
248,-42.0,-3.0,-2.0,5.0,23.0,8.0,54.0,18.0,57.0,-1.0,-4.0,-4.0,1.0,4.0,-14.0,-16.0,-17.0,1.0,3.0,5.0,-1.0,2.0,42.0,17.0,20.0,-7.0,-4.0,4.0,6.0,2.0,-31.0,-2.0,-7.0,2.0,1.0,-8.0,11.0,-1.0,-24.0,-12.0,-19.0,-2.0,-3.0,1.0,-12.0,-5.0,-9.0,-13.0,-3.0,0.0,0.0,-7.0,-11.0,2.0,-15.0,-11.0,-20.0,0.0,-6.0,-5.0,6.0,10.0,20.0,7.0,0
2413,8.0,-33.0,-8.0,6.0,-21.0,-25.0,7.0,-12.0,-1.0,-14.0,-18.0,-6.0,22.0,24.0,-21.0,2.0,-23.0,9.0,9.0,-10.0,-22.0,12.0,-4.0,-4.0,13.0,18.0,-3.0,1.0,-2.0,-14.0,8.0,28.0,-24.0,-17.0,4.0,9.0,7.0,1.0,37.0,11.0,45.0,-7.0,-4.0,1.0,-4.0,-8.0,-11.0,19.0,-28.0,8.0,3.0,13.0,11.0,-18.0,-54.0,-54.0,26.0,-16.0,-3.0,-22.0,-14.0,-21.0,14.0,2.0,0
118,-17.0,-2.0,1.0,-6.0,3.0,-14.0,-60.0,-25.0,-10.0,-2.0,3.0,-2.0,-15.0,1.0,38.0,26.0,-8.0,-5.0,-7.0,-5.0,11.0,9.0,-23.0,-12.0,16.0,0.0,-1.0,4.0,-1.0,-8.0,-22.0,-12.0,-4.0,2.0,2.0,9.0,-6.0,2.0,-14.0,-3.0,-23.0,-1.0,-2.0,-4.0,0.0,-9.0,11.0,-6.0,15.0,-2.0,-3.0,-8.0,-5.0,-3.0,-45.0,2.0,-13.0,-4.0,-4.0,4.0,1.0,-15.0,-66.0,-44.0,0
2751,28.0,-2.0,0.0,4.0,-7.0,-14.0,-51.0,-14.0,4.0,-2.0,-1.0,-7.0,-8.0,-18.0,-42.0,4.0,-9.0,-7.0,-4.0,-13.0,2.0,-14.0,-10.0,-4.0,5.0,4.0,5.0,10.0,11.0,12.0,82.0,36.0,2.0,1.0,0.0,-4.0,6.0,-3.0,24.0,12.0,-7.0,1.0,2.0,3.0,-4.0,8.0,-53.0,-20.0,7.0,0.0,-1.0,5.0,3.0,-7.0,8.0,12.0,-5.0,-1.0,-1.0,8.0,-6.0,7.0,-13.0,-2.0,0
1065,-31.0,-18.0,-12.0,-3.0,23.0,23.0,29.0,0.0,36.0,3.0,-3.0,9.0,-8.0,-13.0,-26.0,-3.0,-9.0,4.0,5.0,-15.0,-9.0,0.0,-69.0,-4.0,-31.0,-23.0,-2.0,-13.0,-12.0,-11.0,22.0,43.0,38.0,0.0,-3.0,8.0,13.0,8.0,66.0,25.0,0.0,-5.0,9.0,13.0,7.0,-9.0,32.0,-13.0,2.0,12.0,-11.0,-27.0,11.0,46.0,-8.0,11.0,-9.0,14.0,-1.0,1.0,-20.0,-14.0,-105.0,-22.0,0
192,0.0,0.0,-3.0,-6.0,-11.0,-13.0,2.0,-3.0,16.0,2.0,-1.0,5.0,6.0,1.0,-3.0,6.0,-8.0,1.0,3.0,9.0,5.0,-3.0,-52.0,-40.0,-12.0,-4.0,-2.0,-1.0,19.0,7.0,65.0,51.0,13.0,-5.0,-2.0,-2.0,-15.0,-3.0,-44.0,1.0,-1.0,-1.0,-1.0,-13.0,-1.0,-2.0,15.0,-11.0,12.0,3.0,-2.0,-3.0,0.0,10.0,40.0,10.0,-15.0,-1.0,5.0,10.0,2.0,-5.0,-69.0,-31.0,0
568,-13.0,-3.0,-1.0,-7.0,-15.0,-2.0,36.0,2.0,-9.0,-8.0,-6.0,-16.0,20.0,16.0,-27.0,-10.0,-11.0,2.0,2.0,11.0,-8.0,0.0,-2.0,-12.0,-12.0,-4.0,-6.0,-14.0,-4.0,-14.0,-8.0,-6.0,35.0,3.0,2.0,8.0,11.0,8.0,-16.0,8.0,-28.0,-3.0,0.0,8.0,-13.0,-23.0,-69.0,-3.0,28.0,0.0,-3.0,-7.0,12.0,27.0,96.0,-10.0,-23.0,0.0,3.0,-2.0,0.0,7.0,17.0,-4.0,0
476,107.0,5.0,3.0,-5.0,-13.0,26.0,25.0,4.0,-28.0,-1.0,3.0,10.0,21.0,-6.0,-58.0,-11.0,3.0,-4.0,-9.0,-19.0,-13.0,-16.0,-81.0,-21.0,22.0,2.0,4.0,9.0,-5.0,34.0,94.0,36.0,-48.0,2.0,3.0,2.0,4.0,-15.0,32.0,-10.0,-33.0,-8.0,-9.0,-7.0,-9.0,-25.0,-116.0,-10.0,16.0,-3.0,-6.0,-6.0,9.0,23.0,105.0,-2.0,14.0,3.0,4.0,18.0,9.0,0.0,19.0,11.0,0
2072,2.0,0.0,-8.0,-10.0,-18.0,-3.0,-11.0,-5.0,-7.0,14.0,13.0,-2.0,3.0,-25.0,47.0,-3.0,19.0,16.0,-10.0,10.0,-5.0,-4.0,-65.0,-1.0,-29.0,-39.0,4.0,1.0,5.0,-7.0,24.0,13.0,1.0,49.0,4.0,-15.0,-7.0,7.0,36.0,2.0,51.0,-6.0,-4.0,-7.0,-16.0,-4.0,-14.0,28.0,-53.0,-13.0,-2.0,3.0,22.0,-25.0,-40.0,-13.0,47.0,58.0,12.0,-4.0,7.0,58.0,38.0,1.0,0
1276,-17.0,-8.0,-2.0,7.0,-9.0,8.0,18.0,-2.0,18.0,8.0,-4.0,-9.0,10.0,-6.0,1.0,10.0,12.0,-1.0,0.0,4.0,1.0,-2.0,1.0,-1.0,-3.0,-25.0,-2.0,0.0,-1.0,14.0,-48.0,-19.0,16.0,10.0,2.0,3.0,4.0,-7.0,-14.0,5.0,-20.0,2.0,0.0,5.0,1.0,-13.0,25.0,1.0,-17.0,1.0,2.0,-3.0,-2.0,-7.0,4.0,17.0,15.0,2.0,-1.0,0.0,5.0,7.0,7.0,-10.0,0
1817,1.0,-2.0,-4.0,-10.0,5.0,1.0,1.0,5.0,-6.0,7.0,-1.0,10.0,-25.0,-6.0,-19.0,-22.0,-1.0,-14.0,-1.0,0.0,17.0,5.0,6.0,-3.0,0.0,4.0,1.0,2.0,-3.0,-1.0,-24.0,-6.0,-3.0,-7.0,-8.0,-20.0,-16.0,-1.0,-11.0,-3.0,3.0,4.0,10.0,9.0,-11.0,-6.0,15.0,5.0,0.0,-1.0,-8.0,-8.0,18.0,3.0,27.0,4.0,2.0,-1.0,3.0,5.0,-2.0,-4.0,-27.0,-3.0,0
125,0.0,-2.0,-1.0,4.0,-13.0,8.0,21.0,10.0,-7.0,-3.0,0.0,-3.0,1.0,-1.0,-6.0,-3.0,-2.0,-2.0,1.0,5.0,-8.0,-13.0,-8.0,2.0,19.0,1.0,0.0,0.0,19.0,-1.0,-31.0,-2.0,-13.0,-4.0,-1.0,-11.0,-20.0,-7.0,64.0,18.0,12.0,-3.0,0.0,-1.0,-2.0,9.0,-19.0,-1.0,-24.0,-4.0,-4.0,-1.0,-10.0,-3.0,-7.0,-26.0,-36.0,-3.0,-1.0,-3.0,-7.0,-4.0,-44.0,31.0,0
1925,-17.0,-36.0,-15.0,-2.0,-6.0,-7.0,-24.0,-19.0,18.0,1.0,5.0,15.0,2.0,-10.0,19.0,23.0,-5.0,7.0,1.0,2.0,2.0,0.0,-10.0,-18.0,-5.0,-11.0,-6.0,1.0,-2.0,-6.0,-7.0,-1.0,26.0,29.0,5.0,-9.0,-5.0,-11.0,-54.0,-16.0,-54.0,-29.0,3.0,4.0,8.0,-1.0,10.0,-17.0,69.0,7.0,-9.0,2.0,8.0,-3.0,-23.0,24.0,2.0,9.0,9.0,-13.0,-11.0,5.0,94.0,30.0,0
2613,-13.0,-4.0,0.0,6.0,-2.0,-17.0,-56.0,-20.0,9.0,1.0,0.0,5.0,-4.0,-5.0,-37.0,2.0,-2.0,2.0,1.0,-3.0,10.0,6.0,102.0,14.0,-3.0,-1.0,0.0,0.0,15.0,7.0,4.0,7.0,-4.0,-1.0,-3.0,-4.0,-16.0,-1.0,12.0,-16.0,3.0,-2.0,-2.0,-5.0,16.0,23.0,5.0,-4.0,0.0,0.0,-1.0,-1.0,-9.0,-2.0,-56.0,-4.0,-11.0,-2.0,-3.0,-3.0,-10.0,-9.0,-26.0,-9.0,0
214,4.0,-7.0,-3.0,-4.0,-7.0,-9.0,-96.0,-33.0,-19.0,1.0,0.0,0.0,8.0,24.0,101.0,10.0,-3.0,-2.0,-2.0,-14.0,-12.0,6.0,-18.0,0.0,15.0,1.0,2.0,6.0,2.0,2.0,14.0,-13.0,-39.0,-1.0,2.0,9.0,9.0,-11.0,-20.0,3.0,40.0,-4.0,-6.0,-10.0,-11.0,3.0,-31.0,1.0,-8.0,1.0,0.0,6.0,0.0,-5.0,20.0,3.0,0.0,-2.0,-2.0,-13.0,-14.0,-6.0,-81.0,-40.0,0
1476,-2.0,-1.0,-1.0,-4.0,14.0,0.0,-26.0,-34.0,-4.0,0.0,2.0,0.0,-6.0,-3.0,5.0,9.0,-14.0,-1.0,3.0,8.0,9.0,3.0,-36.0,-8.0,4.0,0.0,0.0,5.0,8.0,-1.0,42.0,33.0,2.0,0.0,0.0,9.0,-10.0,2.0,-18.0,-7.0,-1.0,0.0,-7.0,-21.0,1.0,-2.0,31.0,-15.0,-17.0,0.0,0.0,-2.0,0.0,8.0,3.0,4.0,9.0,0.0,0.0,6.0,0.0,-4.0,-22.0,-2.0,0
2349,-12.0,18.0,-5.0,0.0,-5.0,25.0,-35.0,11.0,-2.0,-47.0,-10.0,-9.0,-8.0,-17.0,41.0,-20.0,-11.0,-22.0,24.0,2.0,10.0,-16.0,-26.0,4.0,-14.0,5.0,-4.0,6.0,-1.0,15.0,-19.0,-18.0,14.0,-23.0,-12.0,3.0,5.0,-24.0,-9.0,1.0,-43.0,-1.0,-1.0,3.0,5.0,0.0,9.0,-8.0,1.0,38.0,-3.0,-18.0,-14.0,-5.0,35.0,1.0,44.0,-30.0,9.0,11.0,4.0,7.0,-19.0,20.0,0
2881,-2.0,-1.0,0.0,3.0,8.0,17.0,9.0,-18.0,-1.0,0.0,-1.0,1.0,1.0,2.0,16.0,8.0,5.0,-3.0,0.0,8.0,10.0,8.0,-78.0,-25.0,-5.0,4.0,7.0,6.0,-8.0,-13.0,59.0,36.0,-1.0,-2.0,-3.0,-8.0,-5.0,-22.0,-68.0,-36.0,-5.0,-5.0,-1.0,-3.0,4.0,16.0,107.0,71.0,4.0,-3.0,-2.0,5.0,8.0,13.0,-21.0,-9.0,-8.0,1.0,1.0,0.0,-1.0,0.0,-43.0,1.0,0
1005,19.0,3.0,5.0,19.0,26.0,30.0,44.0,-20.0,-3.0,8.0,-16.0,-33.0,2.0,18.0,68.0,0.0,21.0,0.0,18.0,13.0,10.0,9.0,-3.0,19.0,-46.0,-5.0,7.0,-2.0,-22.0,13.0,-82.0,-28.0,-5.0,3.0,-2.0,-3.0,-17.0,-41.0,-51.0,-2.0,11.0,-9.0,7.0,12.0,14.0,5.0,19.0,24.0,19.0,9.0,-4.0,-5.0,8.0,-3.0,-17.0,-11.0,-21.0,16.0,-4.0,-5.0,-6.0,-14.0,-27.0,-1.0,0
1378,-13.0,-4.0,1.0,-2.0,-4.0,-19.0,-13.0,2.0,-7.0,-1.0,3.0,-13.0,-9.0,-7.0,-36.0,-16.0,-3.0,3.0,4.0,21.0,-13.0,-15.0,-12.0,19.0,6.0,-3.0,-6.0,-12.0,34.0,8.0,47.0,19.0,-18.0,-4.0,1.0,-4.0,7.0,28.0,37.0,-9.0,25.0,-3.0,-2.0,2.0,-10.0,-33.0,-12.0,7.0,-66.0,16.0,2.0,-4.0,-11.0,-8.0,-10.0,-14.0,101.0,-30.0,-6.0,7.0,3.0,1.0,-26.0,-1.0,0
