,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
2707,-15.0,10.0,5.0,6.0,-26.0,-15.0,6.0,-19.0,-6.0,1.0,11.0,9.0,-2.0,-14.0,-5.0,2.0,-4.0,-12.0,-15.0,-7.0,7.0,17.0,-2.0,-10.0,-16.0,-71.0,-10.0,-10.0,-6.0,-29.0,-5.0,-6.0,8.0,4.0,-8.0,-6.0,-7.0,12.0,2.0,13.0,61.0,16.0,2.0,-4.0,-21.0,4.0,5.0,2.0,-42.0,-16.0,-2.0,0.0,22.0,-2.0,-8.0,-20.0,2.0,5.0,1.0,-4.0,-25.0,-50.0,-3.0,-3.0,2
2607,8.0,-35.0,-8.0,7.0,-23.0,-30.0,-2.0,29.0,1.0,-12.0,-6.0,0.0,9.0,42.0,6.0,-2.0,20.0,8.0,2.0,-3.0,-10.0,-15.0,-3.0,9.0,-6.0,0.0,2.0,0.0,16.0,27.0,6.0,-3.0,-11.0,8.0,-6.0,-9.0,-12.0,-47.0,-7.0,-10.0,-15.0,-16.0,-11.0,7.0,12.0,-6.0,5.0,-37.0,-15.0,25.0,8.0,0.0,-21.0,-18.0,-6.0,-15.0,7.0,-4.0,1.0,3.0,11.0,14.0,8.0,37.0,2
475,-10.0,1.0,-5.0,-7.0,4.0,-44.0,-3.0,8.0,18.0,-2.0,6.0,11.0,-33.0,-47.0,-11.0,-8.0,23.0,57.0,1.0,0.0,13.0,44.0,21.0,23.0,-95.0,-23.0,7.0,2.0,-20.0,-35.0,0.0,15.0,26.0,-17.0,-1.0,-4.0,8.0,-32.0,-22.0,-8.0,-19.0,0.0,2.0,-4.0,24.0,55.0,20.0,1.0,3.0,-19.0,-6.0,0.0,-7.0,-7.0,-9.0,-2.0,34.0,9.0,-20.0,-5.0,0.0,-24.0,-4.0,9.0,2
2695,8.0,-52.0,-5.0,1.0,28.0,88.0,12.0,12.0,-58.0,3.0,-7.0,0.0,-20.0,-11.0,-1.0,4.0,-3.0,-14.0,-7.0,-4.0,-3.0,-9.0,-3.0,-19.0,3.0,13.0,7.0,-1.0,1.0,16.0,1.0,5.0,-2.0,11.0,-1.0,-1.0,1.0,-32.0,-5.0,2.0,14.0,17.0,0.0,-7.0,5.0,2.0,-5.0,-26.0,-4.0,-18.0,6.0,6.0,-5.0,42.0,15.0,28.0,-13.0,7.0,1.0,3.0,8.0,-5.0,-3.0,-2.0,2
1250,-9.0,14.0,5.0,-2.0,-21.0,0.0,-14.0,-13.0,-63.0,12.0,5.0,9.0,1.0,-57.0,6.0,-6.0,16.0,10.0,-1.0,3.0,-10.0,30.0,22.0,6.0,10.0,5.0,6.0,4.0,-10.0,19.0,1.0,2.0,-1.0,-24.0,-7.0,-6.0,12.0,-21.0,9.0,8.0,13.0,8.0,-1.0,-5.0,2.0,-11.0,-21.0,-5.0,-13.0,7.0,-5.0,-6.0,-18.0,-53.0,5.0,-9.0,-1.0,7.0,-1.0,2.0,7.0,65.0,-8.0,7.0,2
1399,2.0,-3.0,-6.0,5.0,19.0,11.0,-7.0,-3.0,1.0,-2.0,-4.0,-5.0,-12.0,7.0,-4.0,-23.0,-3.0,8.0,-3.0,-4.0,-23.0,-8.0,10.0,24.0,17.0,11.0,8.0,1.0,18.0,3.0,6.0,16.0,4.0,5.0,1.0,3.0,19.0,35.0,10.0,-3.0,-13.0,-28.0,-10.0,-8.0,4.0,-51.0,-7.0,-14.0,2.0,-2.0,-4.0,-5.0,11.0,20.0,-10.0,-7.0,-10.0,43.0,8.0,8.0,4.0,-41.0,-7.0,2.0,2
2000,2.0,-10.0,-7.0,-15.0,2.0,9.0,-12.0,8.0,0.0,19.0,7.0,9.0,-6.0,8.0,0.0,-11.0,-1.0,-17.0,-3.0,0.0,12.0,21.0,17.0,7.0,-4.0,15.0,11.0,4.0,-2.0,10.0,4.0,-9.0,6.0,-28.0,-2.0,-2.0,16.0,-24.0,-7.0,30.0,-11.0,5.0,-13.0,-4.0,2.0,4.0,-7.0,-11.0,2.0,-7.0,-1.0,-5.0,-2.0,-20.0,-9.0,-10.0,-20.0,-7.0,0.0,1.0,-2.0,30.0,-4.0,-5.0,2
1969,4.0,-3.0,-7.0,-8.0,4.0,2.0,-7.0,-8.0,-7.0,-9.0,6.0,3.0,-4.0,4.0,1.0,6.0,4.0,6.0,4.0,0.0,2.0,1.0,1.0,-1.0,-13.0,-6.0,1.0,-3.0,7.0,11.0,2.0,-2.0,4.0,24.0,-3.0,-8.0,-32.0,-11.0,1.0,20.0,0.0,-47.0,-10.0,4.0,24.0,-14.0,-12.0,-1.0,-5.0,-1.0,3.0,2.0,-13.0,35.0,4.0,-5.0,0.0,12.0,0.0,0.0,12.0,-21.0,-3.0,-16.0,2
1693,-3.0,7.0,2.0,-1.0,-14.0,-6.0,-4.0,2.0,15.0,6.0,1.0,0.0,10.0,-3.0,5.0,-6.0,13.0,13.0,-2.0,-2.0,-26.0,-20.0,-9.0,11.0,-13.0,20.0,-1.0,-3.0,2.0,5.0,-2.0,-10.0,-4.0,-29.0,-14.0,3.0,12.0,-1.0,0.0,20.0,-16.0,-15.0,-10.0,-2.0,-14.0,-8.0,4.0,-2.0,-5.0,-15.0,2.0,1.0,10.0,34.0,-7.0,-6.0,28.0,26.0,2.0,-3.0,-9.0,-6.0,2.0,2.0,2
2556,-42.0,-21.0,-6.0,-10.0,-3.0,26.0,0.0,2.0,19.0,14.0,4.0,0.0,3.0,-6.0,0.0,24.0,21.0,34.0,-5.0,-9.0,-26.0,-22.0,-5.0,10.0,-5.0,-14.0,0.0,7.0,54.0,47.0,0.0,-34.0,1.0,-17.0,-16.0,2.0,-12.0,-19.0,0.0,31.0,8.0,23.0,8.0,4.0,-10.0,8.0,6.0,-24.0,2.0,-20.0,-6.0,-1.0,7.0,41.0,-1.0,-5.0,-10.0,10.0,0.0,-3.0,-10.0,-3.0,-2.0,2.0,2
472,-9.0,-6.0,-3.0,3.0,-4.0,19.0,7.0,2.0,35.0,28.0,2.0,-8.0,5.0,-41.0,6.0,-4.0,-9.0,3.0,-11.0,-7.0,-14.0,6.0,2.0,4.0,7.0,-2.0,12.0,8.0,37.0,26.0,5.0,16.0,-3.0,6.0,4.0,-1.0,-9.0,24.0,-9.0,-2.0,29.0,16.0,1.0,1.0,-2.0,-10.0,-6.0,-5.0,-19.0,-14.0,-2.0,0.0,10.0,3.0,12.0,-4.0,-1.0,8.0,2.0,0.0,7.0,0.0,-8.0,-7.0,2
1661,-10.0,-3.0,-3.0,1.0,-16.0,-18.0,-7.0,0.0,8.0,3.0,0.0,0.0,4.0,-45.0,-12.0,-7.0,-9.0,9.0,-2.0,-4.0,13.0,15.0,-4.0,-7.0,39.0,0.0,1.0,3.0,-10.0,34.0,4.0,7.0,-43.0,-11.0,-2.0,-6.0,-16.0,-40.0,-7.0,-2.0,-29.0,-25.0,-7.0,-5.0,-27.0,8.0,-3.0,-14.0,1.0,-1.0,6.0,12.0,14.0,-23.0,-2.0,1.0,-2.0,-22.0,-5.0,-3.0,15.0,6.0,-11.0,-2.0,2
2021,-15.0,-25.0,6.0,1.0,-1.0,5.0,4.0,15.0,-3.0,-1.0,-4.0,-6.0,-8.0,-17.0,-7.0,-9.0,8.0,-12.0,-5.0,-7.0,-13.0,6.0,2.0,-5.0,-3.0,13.0,6.0,3.0,-1.0,9.0,19.0,0.0,-5.0,3.0,1.0,1.0,8.0,41.0,-8.0,0.0,9.0,3.0,-1.0,3.0,14.0,-18.0,-4.0,-1.0,0.0,16.0,1.0,-3.0,-4.0,-26.0,-7.0,-8.0,-1.0,-2.0,-7.0,-4.0,-2.0,-17.0,-8.0,-6.0,2
1200,-12.0,-6.0,-7.0,-6.0,15.0,-11.0,-6.0,2.0,51.0,21.0,7.0,4.0,-8.0,-26.0,35.0,7.0,-7.0,1.0,-1.0,0.0,-15.0,0.0,-16.0,0.0,6.0,2.0,0.0,0.0,1.0,-15.0,-8.0,-28.0,-11.0,-14.0,2.0,-3.0,13.0,15.0,3.0,32.0,-6.0,27.0,-2.0,-5.0,-6.0,4.0,-6.0,30.0,-21.0,-34.0,-5.0,4.0,13.0,36.0,8.0,-14.0,-16.0,-30.0,7.0,2.0,6.0,-5.0,-3.0,-5.0,2
338,12.0,-21.0,5.0,5.0,30.0,47.0,6.0,6.0,-14.0,-3.0,4.0,0.0,-35.0,-41.0,-5.0,-4.0,7.0,56.0,7.0,3.0,-1.0,29.0,3.0,5.0,-2.0,-8.0,-8.0,-8.0,2.0,18.0,2.0,-2.0,-6.0,-16.0,15.0,3.0,12.0,-13.0,3.0,-4.0,0.0,-45.0,-14.0,-4.0,-15.0,5.0,-1.0,-15.0,-3.0,15.0,0.0,2.0,19.0,-6.0,-4.0,9.0,31.0,-25.0,-8.0,-2.0,2.0,1.0,5.0,3.0,2
2080,-2.0,7.0,-9.0,-11.0,-2.0,-18.0,-3.0,-1.0,-2.0,-9.0,-8.0,-9.0,-2.0,-7.0,-8.0,-16.0,1.0,4.0,0.0,1.0,-8.0,-38.0,-3.0,15.0,-22.0,7.0,2.0,7.0,30.0,51.0,12.0,-33.0,17.0,12.0,0.0,-3.0,-32.0,-33.0,2.0,28.0,17.0,1.0,6.0,7.0,39.0,55.0,-1.0,6.0,-1.0,3.0,2.0,-1.0,2.0,-10.0,0.0,4.0,2.0,-13.0,-2.0,4.0,2.0,20.0,2.0,-8.0,2
309,6.0,18.0,0.0,4.0,18.0,-21.0,14.0,38.0,-89.0,-52.0,8.0,12.0,12.0,35.0,-11.0,-21.0,22.0,13.0,3.0,-3.0,3.0,6.0,2.0,21.0,-3.0,-14.0,5.0,6.0,16.0,-23.0,1.0,1.0,-14.0,8.0,-10.0,-9.0,4.0,9.0,3.0,-4.0,3.0,2.0,-9.0,-11.0,-4.0,-5.0,2.0,-6.0,17.0,13.0,0.0,-6.0,29.0,5.0,-1.0,4.0,-9.0,7.0,7.0,18.0,-11.0,-1.0,-17.0,-22.0,2
848,0.0,7.0,6.0,4.0,-3.0,9.0,-3.0,-17.0,-16.0,-18.0,-12.0,-18.0,31.0,-12.0,-11.0,-7.0,5.0,13.0,4.0,10.0,12.0,-52.0,1.0,12.0,9.0,2.0,6.0,4.0,10.0,31.0,28.0,-7.0,-2.0,-8.0,-1.0,-7.0,-23.0,-3.0,13.0,-2.0,16.0,-4.0,-5.0,-4.0,16.0,-7.0,-19.0,2.0,-16.0,24.0,7.0,12.0,11.0,33.0,6.0,-11.0,8.0,-34.0,-5.0,-2.0,17.0,24.0,-15.0,-6.0,2
2075,8.0,-8.0,-3.0,-3.0,2.0,-11.0,-4.0,-1.0,1.0,0.0,-6.0,-1.0,-8.0,8.0,3.0,-5.0,-11.0,29.0,18.0,-3.0,9.0,-24.0,-5.0,21.0,-4.0,-4.0,7.0,6.0,13.0,-8.0,-5.0,-26.0,-1.0,-3.0,-18.0,-15.0,-58.0,-52.0,-7.0,-1.0,9.0,-12.0,13.0,20.0,37.0,97.0,13.0,24.0,14.0,6.0,3.0,-1.0,27.0,-3.0,4.0,-1.0,-2.0,-11.0,-4.0,1.0,-2.0,6.0,5.0,-5.0,2
188,23.0,18.0,1.0,-3.0,-12.0,12.0,2.0,-7.0,-13.0,0.0,-2.0,3.0,33.0,-4.0,-4.0,-9.0,-6.0,-9.0,0.0,-7.0,-27.0,-21.0,-8.0,-10.0,30.0,12.0,0.0,4.0,8.0,48.0,11.0,10.0,-12.0,-10.0,-3.0,-3.0,-9.0,-14.0,2.0,-2.0,-1.0,-6.0,-2.0,-2.0,1.0,-12.0,-3.0,2.0,18.0,9.0,2.0,4.0,6.0,1.0,-4.0,4.0,-13.0,-30.0,2.0,1.0,27.0,-9.0,-10.0,-5.0,2
1910,-26.0,17.0,-2.0,-1.0,9.0,5.0,15.0,-7.0,25.0,-18.0,7.0,2.0,-10.0,2.0,0.0,3.0,-6.0,18.0,3.0,1.0,-3.0,-25.0,-11.0,14.0,-14.0,-7.0,1.0,2.0,24.0,50.0,19.0,-46.0,19.0,-7.0,-4.0,-6.0,-19.0,-38.0,0.0,31.0,-22.0,7.0,0.0,6.0,29.0,-8.0,2.0,-17.0,5.0,17.0,-2.0,1.0,-16.0,4.0,-1.0,1.0,3.0,-18.0,-8.0,-9.0,-5.0,-6.0,3.0,6.0,2
588,-25.0,7.0,1.0,4.0,-21.0,19.0,8.0,5.0,-12.0,-21.0,-6.0,-3.0,-1.0,-25.0,-12.0,-8.0,42.0,23.0,-3.0,-5.0,27.0,-2.0,-2.0,15.0,-24.0,-21.0,12.0,11.0,3.0,-2.0,-1.0,-2.0,29.0,7.0,-6.0,-1.0,-16.0,-12.0,7.0,15.0,-1.0,1.0,-1.0,-9.0,11.0,8.0,1.0,-7.0,-12.0,0.0,2.0,8.0,2.0,-4.0,1.0,-6.0,7.0,3.0,-4.0,-9.0,-8.0,25.0,7.0,9.0,2
1812,-8.0,-21.0,-2.0,2.0,5.0,-22.0,-6.0,-12.0,5.0,2.0,4.0,0.0,-13.0,-33.0,-11.0,-1.0,1.0,3.0,-3.0,-4.0,-3.0,-13.0,0.0,7.0,3.0,10.0,8.0,15.0,55.0,100.0,10.0,-14.0,-5.0,-9.0,-4.0,-2.0,-32.0,-27.0,-8.0,-16.0,1.0,5.0,-5.0,-3.0,1.0,-6.0,3.0,6.0,-3.0,-9.0,1.0,-2.0,16.0,-10.0,-1.0,-5.0,1.0,-2.0,-5.0,-9.0,-8.0,-23.0,-12.0,-4.0,2
938,0.0,3.0,4.0,1.0,5.0,15.0,1.0,0.0,2.0,-5.0,0.0,1.0,11.0,6.0,3.0,-1.0,1.0,-1.0,0.0,-2.0,-7.0,-8.0,-1.0,2.0,-8.0,-1.0,-5.0,-2.0,16.0,11.0,-4.0,-6.0,2.0,5.0,-1.0,-2.0,-15.0,-8.0,-2.0,-4.0,-1.0,-4.0,-1.0,1.0,19.0,-10.0,3.0,-1.0,1.0,6.0,4.0,4.0,2.0,0.0,1.0,0.0,-2.0,-1.0,-2.0,-9.0,24.0,-6.0,-11.0,-6.0,2
1738,3.0,-8.0,-7.0,-1.0,6.0,19.0,6.0,-11.0,-13.0,-12.0,3.0,-5.0,-16.0,-26.0,-13.0,-7.0,3.0,3.0,-2.0,-6.0,-1.0,-1.0,-2.0,3.0,4.0,11.0,-1.0,6.0,22.0,28.0,10.0,-2.0,-4.0,1.0,4.0,0.0,-26.0,-17.0,-5.0,-7.0,-3.0,13.0,-3.0,-7.0,-13.0,-38.0,-10.0,-22.0,-2.0,-4.0,-4.0,5.0,-11.0,-12.0,-2.0,4.0,1.0,-5.0,-11.0,-1.0,-5.0,-20.0,-1.0,6.0,2
2642,-22.0,5.0,2.0,0.0,-7.0,-8.0,-3.0,-14.0,6.0,-12.0,-7.0,-6.0,-2.0,3.0,0.0,6.0,3.0,19.0,6.0,8.0,7.0,-9.0,1.0,-11.0,-15.0,-10.0,0.0,-1.0,12.0,34.0,0.0,-4.0,0.0,-4.0,-1.0,-2.0,-5.0,23.0,2.0,19.0,-8.0,2.0,-1.0,2.0,-10.0,-25.0,-7.0,-13.0,7.0,13.0,2.0,1.0,16.0,8.0,0.0,13.0,-9.0,-9.0,-1.0,-1.0,-7.0,57.0,0.0,-1.0,2
2711,-8.0,12.0,6.0,3.0,5.0,2.0,-5.0,-17.0,-14.0,-8.0,-4.0,-4.0,8.0,20.0,2.0,13.0,13.0,14.0,0.0,-3.0,-9.0,-13.0,-5.0,-3.0,-8.0,-22.0,-4.0,1.0,-15.0,0.0,0.0,-3.0,-1.0,7.0,3.0,5.0,41.0,-7.0,-1.0,0.0,-11.0,-11.0,-1.0,5.0,2.0,10.0,-1.0,4.0,-2.0,2.0,3.0,-7.0,-20.0,3.0,-4.0,-8.0,11.0,3.0,-4.0,-2.0,5.0,-2.0,0.0,0.0,2
986,-10.0,-23.0,-3.0,-4.0,-3.0,-5.0,-8.0,-3.0,13.0,5.0,-6.0,-6.0,29.0,14.0,1.0,7.0,10.0,-4.0,1.0,6.0,-19.0,-37.0,-6.0,-6.0,5.0,-8.0,-3.0,-3.0,10.0,55.0,22.0,21.0,10.0,-18.0,-14.0,-1.0,9.0,-3.0,-11.0,-13.0,25.0,-8.0,3.0,-2.0,-5.0,-5.0,-9.0,-1.0,-25.0,-31.0,-3.0,0.0,25.0,24.0,4.0,-8.0,1.0,-9.0,5.0,3.0,-1.0,-26.0,-4.0,7.0,2
2019,-6.0,11.0,-9.0,-3.0,-20.0,-63.0,1.0,2.0,-1.0,-15.0,9.0,1.0,-18.0,-20.0,-5.0,-4.0,-14.0,3.0,-10.0,-13.0,13.0,-27.0,-15.0,-13.0,11.0,-10.0,-5.0,-4.0,16.0,49.0,15.0,9.0,12.0,-10.0,-3.0,-4.0,-48.0,-31.0,-2.0,-20.0,-43.0,-9.0,0.0,13.0,13.0,10.0,-6.0,-11.0,31.0,10.0,2.0,-2.0,5.0,50.0,3.0,-1.0,2.0,7.0,2.0,1.0,27.0,14.0,-31.0,2.0,2
178,-6.0,-2.0,-4.0,-7.0,-5.0,-1.0,-5.0,-4.0,5.0,8.0,-1.0,-5.0,10.0,19.0,2.0,-9.0,21.0,6.0,-6.0,-3.0,-14.0,0.0,-1.0,6.0,-19.0,-13.0,1.0,2.0,10.0,10.0,2.0,-6.0,23.0,-10.0,1.0,1.0,-17.0,-31.0,-2.0,10.0,0.0,7.0,6.0,6.0,-6.0,-11.0,0.0,-1.0,19.0,14.0,-2.0,-7.0,0.0,-10.0,-1.0,4.0,2.0,-7.0,1.0,7.0,8.0,5.0,0.0,-4.0,2
281,31.0,6.0,-13.0,0.0,-56.0,-26.0,-3.0,-5.0,-51.0,-4.0,15.0,1.0,42.0,52.0,15.0,-2.0,-8.0,-4.0,2.0,0.0,-8.0,-11.0,-6.0,2.0,-6.0,-8.0,-7.0,-4.0,0.0,-4.0,-1.0,-14.0,1.0,-2.0,-4.0,-3.0,-16.0,-2.0,-4.0,2.0,15.0,18.0,-2.0,-2.0,3.0,-8.0,-4.0,-2.0,-8.0,-21.0,-6.0,1.0,8.0,33.0,0.0,-21.0,2.0,7.0,2.0,0.0,-1.0,-12.0,-2.0,-2.0,2
413,-54.0,-36.0,-19.0,-8.0,-37.0,-9.0,6.0,3.0,23.0,55.0,20.0,13.0,18.0,-7.0,-8.0,-17.0,13.0,-15.0,-2.0,2.0,2.0,19.0,1.0,-13.0,6.0,-9.0,-3.0,-1.0,-8.0,-8.0,0.0,6.0,-32.0,-6.0,-4.0,-7.0,9.0,5.0,-2.0,-4.0,43.0,-12.0,-11.0,-4.0,-34.0,-19.0,-1.0,6.0,10.0,31.0,-11.0,-3.0,13.0,-11.0,-1.0,-7.0,-67.0,-25.0,2.0,-4.0,12.0,28.0,-8.0,-46.0,2
2891,3.0,11.0,-5.0,-6.0,7.0,-10.0,-5.0,-14.0,-13.0,-15.0,-6.0,-6.0,-9.0,1.0,-3.0,1.0,-2.0,-23.0,-5.0,0.0,3.0,-6.0,3.0,11.0,-1.0,2.0,8.0,-4.0,-17.0,-7.0,-5.0,-10.0,3.0,-15.0,-4.0,-1.0,24.0,28.0,1.0,-1.0,-2.0,-1.0,-1.0,0.0,-13.0,-10.0,-3.0,-26.0,15.0,18.0,5.0,7.0,5.0,-8.0,-1.0,-5.0,18.0,-4.0,-11.0,-6.0,1.0,-2.0,4.0,22.0,2
2232,25.0,25.0,-3.0,-6.0,-10.0,-21.0,-1.0,-1.0,-3.0,-8.0,-7.0,-3.0,30.0,18.0,-3.0,-21.0,12.0,-12.0,-10.0,-5.0,-16.0,25.0,-2.0,-9.0,-24.0,39.0,4.0,-5.0,-27.0,-54.0,-6.0,20.0,9.0,-7.0,6.0,6.0,46.0,39.0,5.0,-11.0,0.0,-25.0,-2.0,2.0,-30.0,-28.0,1.0,6.0,-1.0,-6.0,-2.0,1.0,28.0,35.0,4.0,6.0,38.0,15.0,-2.0,-3.0,-17.0,-18.0,-5.0,-12.0,2
2400,5.0,-36.0,-16.0,3.0,-6.0,-7.0,3.0,17.0,-1.0,-12.0,-2.0,4.0,-7.0,0.0,5.0,26.0,-7.0,-17.0,-5.0,-5.0,-8.0,-17.0,-7.0,-2.0,-19.0,22.0,0.0,-2.0,7.0,5.0,-2.0,-7.0,5.0,22.0,2.0,-1.0,-12.0,-2.0,-2.0,-16.0,8.0,2.0,-1.0,-3.0,-2.0,-2.0,-1.0,-3.0,0.0,-14.0,-3.0,-1.0,0.0,-9.0,0.0,4.0,-2.0,7.0,-6.0,-6.0,15.0,-2.0,1.0,-6.0,2
1682,-59.0,-8.0,18.0,10.0,16.0,-16.0,4.0,-15.0,-7.0,-28.0,-4.0,-1.0,45.0,74.0,6.0,-4.0,-9.0,-2.0,-2.0,0.0,-22.0,9.0,-1.0,-9.0,-9.0,8.0,-7.0,-7.0,16.0,-4.0,-4.0,1.0,15.0,5.0,-7.0,0.0,-11.0,-17.0,-6.0,4.0,-4.0,18.0,4.0,-1.0,-14.0,-37.0,1.0,1.0,-13.0,-5.0,-3.0,-4.0,3.0,-12.0,1.0,0.0,-6.0,2.0,-2.0,5.0,-5.0,-5.0,-2.0,-10.0,2
1762,-4.0,3.0,-3.0,-6.0,-40.0,-15.0,-1.0,-12.0,5.0,15.0,-1.0,10.0,31.0,27.0,-4.0,-11.0,-17.0,-7.0,4.0,5.0,0.0,29.0,20.0,44.0,10.0,-2.0,-9.0,-11.0,-9.0,-27.0,-7.0,-3.0,-11.0,-1.0,2.0,0.0,4.0,9.0,6.0,1.0,-2.0,-6.0,-6.0,-1.0,-1.0,3.0,-8.0,-16.0,2.0,13.0,-6.0,0.0,-2.0,-2.0,0.0,-28.0,13.0,18.0,11.0,2.0,-3.0,-2.0,-1.0,17.0,2
2572,-12.0,-46.0,11.0,12.0,-15.0,27.0,13.0,15.0,3.0,-10.0,-3.0,1.0,6.0,-10.0,-13.0,-13.0,-6.0,5.0,-3.0,-4.0,2.0,-10.0,2.0,0.0,-8.0,-10.0,-1.0,-2.0,4.0,11.0,0.0,-2.0,11.0,19.0,-6.0,-8.0,-2.0,-17.0,-3.0,4.0,-3.0,0.0,1.0,-3.0,-6.0,-14.0,-1.0,7.0,0.0,12.0,1.0,0.0,15.0,2.0,-3.0,-11.0,0.0,3.0,-2.0,-3.0,-25.0,20.0,5.0,5.0,2
2658,-10.0,9.0,6.0,2.0,7.0,-13.0,7.0,8.0,7.0,-7.0,-6.0,-2.0,-7.0,-12.0,1.0,35.0,-19.0,-20.0,-10.0,-11.0,-14.0,-56.0,-6.0,-12.0,20.0,-4.0,5.0,12.0,29.0,40.0,-1.0,21.0,-19.0,20.0,2.0,5.0,5.0,-4.0,1.0,-20.0,-1.0,3.0,0.0,-1.0,13.0,-5.0,3.0,12.0,-18.0,4.0,-1.0,-3.0,-17.0,1.0,3.0,-3.0,2.0,5.0,4.0,-2.0,-7.0,-18.0,-5.0,9.0,2
2814,-7.0,-1.0,-1.0,-2.0,-20.0,-22.0,2.0,3.0,-8.0,2.0,-1.0,-3.0,-7.0,6.0,0.0,0.0,18.0,-1.0,-5.0,-4.0,3.0,13.0,2.0,9.0,-1.0,1.0,0.0,-1.0,-8.0,-16.0,1.0,2.0,-9.0,1.0,2.0,3.0,20.0,-10.0,-2.0,-2.0,0.0,1.0,1.0,3.0,-6.0,-3.0,0.0,8.0,4.0,-1.0,0.0,-5.0,-14.0,5.0,1.0,-5.0,2.0,4.0,1.0,9.0,31.0,17.0,3.0,-4.0,2
527,-2.0,23.0,-3.0,0.0,-15.0,-13.0,3.0,-3.0,8.0,-34.0,1.0,-1.0,6.0,36.0,8.0,15.0,-8.0,-28.0,-4.0,6.0,19.0,12.0,-5.0,-4.0,21.0,-3.0,-7.0,-12.0,-21.0,-62.0,-10.0,14.0,-25.0,28.0,2.0,9.0,7.0,7.0,13.0,0.0,26.0,6.0,1.0,-4.0,-10.0,20.0,-6.0,-32.0,-6.0,4.0,6.0,2.0,-6.0,25.0,20.0,43.0,1.0,-3.0,-1.0,-1.0,13.0,-15.0,3.0,-3.0,2
1616,0.0,-7.0,-3.0,-3.0,17.0,6.0,6.0,21.0,-1.0,7.0,-2.0,-5.0,-3.0,-18.0,-8.0,-29.0,-6.0,-32.0,7.0,2.0,-31.0,-30.0,-6.0,10.0,-1.0,8.0,-7.0,-1.0,27.0,40.0,1.0,5.0,34.0,21.0,12.0,8.0,-54.0,-29.0,3.0,-7.0,-59.0,-40.0,-10.0,-5.0,48.0,50.0,5.0,-1.0,2.0,-2.0,3.0,-5.0,14.0,7.0,-7.0,-8.0,11.0,1.0,5.0,4.0,-25.0,-36.0,0.0,15.0,2
2340,-1.0,-17.0,3.0,2.0,35.0,10.0,7.0,9.0,-31.0,-5.0,-5.0,-6.0,-40.0,-45.0,-10.0,-6.0,12.0,22.0,5.0,7.0,7.0,11.0,4.0,-2.0,13.0,24.0,6.0,0.0,33.0,38.0,0.0,-4.0,-16.0,-43.0,-3.0,-7.0,-29.0,-21.0,1.0,-4.0,11.0,-24.0,-5.0,-2.0,-3.0,-2.0,-2.0,-5.0,11.0,-6.0,-2.0,-8.0,-4.0,-41.0,-3.0,4.0,-16.0,-26.0,-3.0,-4.0,-9.0,3.0,-7.0,-27.0,2
16,-5.0,3.0,1.0,0.0,-3.0,-36.0,-4.0,-16.0,16.0,0.0,-2.0,-4.0,7.0,-4.0,14.0,26.0,6.0,7.0,-2.0,5.0,11.0,36.0,-2.0,11.0,-7.0,-24.0,-4.0,-8.0,1.0,-22.0,-7.0,-2.0,5.0,16.0,-12.0,-8.0,-28.0,-27.0,-1.0,3.0,-14.0,-25.0,18.0,9.0,36.0,60.0,0.0,-14.0,-7.0,-27.0,-8.0,-2.0,-13.0,-21.0,0.0,-1.0,5.0,1.0,-2.0,-2.0,-1.0,6.0,-4.0,3.0,2
1571,-17.0,-11.0,-5.0,8.0,6.0,12.0,-16.0,-6.0,20.0,31.0,6.0,-2.0,-7.0,-9.0,18.0,4.0,6.0,1.0,8.0,6.0,15.0,-13.0,-13.0,-4.0,-20.0,21.0,3.0,-4.0,11.0,33.0,0.0,-12.0,2.0,-34.0,-5.0,3.0,2.0,13.0,7.0,7.0,29.0,-5.0,-4.0,1.0,12.0,-17.0,-7.0,3.0,-5.0,6.0,0.0,2.0,1.0,33.0,20.0,8.0,5.0,-4.0,-5.0,-1.0,-24.0,-9.0,-1.0,-1.0,2
2833,2.0,14.0,10.0,3.0,17.0,5.0,0.0,5.0,21.0,9.0,3.0,-1.0,-12.0,-11.0,-1.0,-17.0,-20.0,-18.0,-12.0,-7.0,-8.0,-21.0,-4.0,-17.0,1.0,-4.0,0.0,0.0,17.0,-8.0,-5.0,5.0,15.0,16.0,8.0,2.0,-3.0,47.0,4.0,13.0,8.0,-39.0,-7.0,-1.0,2.0,6.0,1.0,-16.0,10.0,6.0,-3.0,3.0,-2.0,-2.0,4.0,26.0,-1.0,-8.0,-2.0,-2.0,2.0,-4.0,-1.0,2.0,2
1994,-1.0,-5.0,-1.0,-4.0,13.0,-15.0,-3.0,-6.0,0.0,-6.0,7.0,7.0,-6.0,82.0,-7.0,2.0,-6.0,-1.0,-2.0,-1.0,-17.0,-3.0,-1.0,-11.0,10.0,15.0,-6.0,-2.0,-1.0,11.0,9.0,27.0,-12.0,-16.0,-4.0,-8.0,7.0,-2.0,2.0,-39.0,22.0,8.0,0.0,-3.0,3.0,-39.0,-8.0,16.0,7.0,22.0,5.0,5.0,12.0,16.0,6.0,12.0,-3.0,-31.0,-1.0,3.0,-11.0,7.0,5.0,-11.0,2
